 paso,E_prom_acum,M_prom_acum
       1,   28.000000,   -2.000000
       2,   26.000000,   -1.000000
       3,   22.666667,    0.000000
       4,   20.000000,    1.000000
       5,   18.400000,    2.000000
       6,   17.333333,    2.666667
       7,   16.571429,    2.857143
       8,   16.000000,    3.000000
       9,   15.111111,    2.888889
      10,   14.400000,    2.800000
      11,   13.818182,    2.909091
      12,   13.000000,    3.166667
      13,   12.307692,    3.384615
      14,   11.428571,    3.714286
      15,   10.666667,    3.866667
      16,   10.000000,    4.125000
      17,    9.647059,    4.470588
      18,    9.555556,    4.666667
      19,    9.473684,    4.842105
      20,    9.400000,    4.900000
      21,    9.333333,    4.857143
      22,    9.090909,    4.727273
      23,    8.695652,    4.521739
      24,    8.333333,    4.333333
      25,    8.000000,    4.080000
      26,    7.538462,    3.769231
      27,    7.259259,    3.407407
      28,    7.000000,    3.071429
      29,    6.758621,    2.827586
      30,    6.533333,    2.666667
      31,    6.322581,    2.516129
      32,    6.125000,    2.437500
      33,    5.939394,    2.363636
      34,    5.647059,    2.235294
      35,    5.371429,    2.114286
      36,    5.111111,    2.000000
      37,    4.864865,    1.837838
      38,    4.631579,    1.684211
      39,    4.410256,    1.487179
      40,    4.100000,    1.350000
      41,    3.804878,    1.219512
      42,    3.523810,    1.142857
      43,    3.255814,    1.069767
      44,    2.909091,    1.045455
      45,    2.488889,    0.977778
      46,    2.000000,    0.956522
      47,    1.531915,    0.893617
      48,    1.083333,    0.791667
      49,    0.489796,    0.653061
      50,   -0.080000,    0.480000
      51,   -0.627451,    0.274510
      52,   -1.307692,    0.115385
      53,   -2.037736,    0.000000
      54,   -2.814815,   -0.148148
      55,   -3.563636,   -0.254545
      56,   -4.428571,   -0.321429
      57,   -5.263158,   -0.385965
      58,   -6.068966,   -0.482759
      59,   -6.847458,   -0.542373
      60,   -7.600000,   -0.633333
      61,   -8.327869,   -0.688525
      62,   -9.032258,   -0.774194
      63,   -9.714286,   -0.825397
      64,  -10.312500,   -0.843750
      65,  -10.892308,   -0.892308
      66,  -11.393939,   -0.969697
      67,  -11.880597,   -1.074627
      68,  -12.352941,   -1.176471
      69,  -12.811594,   -1.304348
      70,  -13.257143,   -1.428571
      71,  -13.690141,   -1.577465
      72,  -14.055556,   -1.750000
      73,  -14.356164,   -1.890411
      74,  -14.648649,   -2.054054
      75,  -14.880000,   -2.240000
      76,  -15.157895,   -2.447368
      77,  -15.428571,   -2.623377
      78,  -15.692308,   -2.794872
      79,  -15.949367,   -2.962025
      80,  -16.300000,   -3.150000
      81,  -16.691358,   -3.308642
      82,  -17.073171,   -3.463415
      83,  -17.445783,   -3.638554
      84,  -17.857143,   -3.785714
      85,  -18.258824,   -3.952941
      86,  -18.604651,   -4.093023
      87,  -19.034483,   -4.252874
      88,  -19.454545,   -4.431818
      89,  -19.910112,   -4.584270
      90,  -20.355556,   -4.711111
      91,  -20.835165,   -4.813187
      92,  -21.304348,   -4.913043
      93,  -21.806452,   -4.989247
      94,  -22.297872,   -5.042553
      95,  -22.821053,   -5.073684
      96,  -23.333333,   -5.083333
      97,  -23.835052,   -5.113402
      98,  -24.326531,   -5.142857
      99,  -24.808081,   -5.191919
     100,  -25.280000,   -5.240000
     101,  -25.742574,   -5.267327
     102,  -26.235294,   -5.313725
     103,  -26.718447,   -5.339806
     104,  -27.153846,   -5.346154
     105,  -27.619048,   -5.333333
     106,  -28.075472,   -5.320755
     107,  -28.560748,   -5.289720
     108,  -29.037037,   -5.277778
     109,  -29.541284,   -5.284404
     110,  -30.036364,   -5.290909
     111,  -30.486486,   -5.315315
     112,  -30.964286,   -5.357143
     113,  -31.433628,   -5.398230
     114,  -31.894737,   -5.421053
     115,  -32.347826,   -5.426087
     116,  -32.793103,   -5.431034
     117,  -33.230769,   -5.418803
     118,  -33.661017,   -5.406780
     119,  -34.084034,   -5.378151
     120,  -34.533333,   -5.366667
     121,  -35.008264,   -5.338843
     122,  -35.475410,   -5.311475
     123,  -35.967480,   -5.300813
     124,  -36.451613,   -5.274194
     125,  -36.928000,   -5.248000
     126,  -37.396825,   -5.238095
     127,  -37.858268,   -5.212598
     128,  -38.312500,   -5.187500
     129,  -38.790698,   -5.178295
     130,  -39.261538,   -5.153846
     131,  -39.725191,   -5.129771
     132,  -40.151515,   -5.121212
     133,  -40.601504,   -5.097744
     134,  -41.044776,   -5.074627
     135,  -41.481481,   -5.066667
     136,  -41.911765,   -5.044118
     137,  -42.364964,   -5.036496
     138,  -42.811594,   -5.028986
     139,  -43.251799,   -5.021583
     140,  -43.657143,   -5.028571
     141,  -44.056738,   -5.049645
     142,  -44.450704,   -5.084507
     143,  -44.867133,   -5.104895
     144,  -45.277778,   -5.111111
     145,  -45.655172,   -5.131034
     146,  -46.027397,   -5.150685
     147,  -46.394558,   -5.170068
     148,  -46.756757,   -5.175676
     149,  -47.140940,   -5.167785
     150,  -47.493333,   -5.146667
     151,  -47.894040,   -5.112583
     152,  -48.289474,   -5.078947
     153,  -48.679739,   -5.032680
     154,  -49.064935,   -4.974026
     155,  -49.445161,   -4.903226
     156,  -49.794872,   -4.846154
     157,  -50.165605,   -4.802548
     158,  -50.556962,   -4.772152
     159,  -50.968553,   -4.754717
     160,  -51.375000,   -4.750000
     161,  -51.776398,   -4.745342
     162,  -52.172840,   -4.753086
     163,  -52.564417,   -4.760736
     164,  -52.951220,   -4.756098
