 paso,E_prom_acum,M_prom_acum
       1,  -16.000000,   -4.000000
       2,  -16.000000,   -5.000000
       3,  -16.000000,   -5.333333
       4,  -16.000000,   -5.000000
       5,  -16.000000,   -5.200000
       6,  -16.000000,   -5.666667
       7,  -16.000000,   -6.285714
       8,  -16.000000,   -6.500000
       9,  -15.555556,   -6.888889
      10,  -15.200000,   -7.200000
      11,  -14.909091,   -7.454545
      12,  -14.333333,   -7.500000
      13,  -13.846154,   -7.538462
      14,  -13.428571,   -7.428571
      15,  -13.066667,   -7.200000
      16,  -12.500000,   -7.125000
      17,  -12.000000,   -7.058824
      18,  -11.333333,   -7.111111
      19,  -10.736842,   -7.052632
      20,   -9.800000,   -7.100000
      21,   -8.571429,   -7.238095
      22,   -7.272727,   -7.272727
      23,   -6.086957,   -7.304348
      24,   -4.833333,   -7.250000
      25,   -3.680000,   -7.200000
      26,   -2.615385,   -7.153846
      27,   -1.629630,   -7.185185
      28,   -0.714286,   -7.142857
      29,    0.275862,   -7.172414
      30,    1.200000,   -7.133333
      31,    2.064516,   -7.096774
      32,    2.875000,   -7.062500
      33,    3.636364,   -7.030303
      34,    4.235294,   -7.058824
      35,    4.800000,   -7.085714
      36,    5.333333,   -7.111111
      37,    5.837838,   -7.135135
      38,    6.315789,   -7.105263
      39,    6.769231,   -7.025641
      40,    7.200000,   -7.000000
      41,    7.707317,   -7.024390
      42,    8.285714,   -7.000000
      43,    8.930233,   -6.930233
      44,    9.545455,   -6.818182
      45,   10.311111,   -6.666667
      46,   11.130435,   -6.478261
      47,   11.914894,   -6.340426
      48,   12.666667,   -6.250000
      49,   13.469388,   -6.122449
      50,   14.400000,   -5.960000
      51,   15.294118,   -5.764706
      52,   16.307692,   -5.538462
      53,   17.283019,   -5.320755
      54,   18.222222,   -5.148148
      55,   19.272727,   -5.018182
      56,   20.285714,   -4.892857
      57,   21.333333,   -4.736842
      58,   22.344828,   -4.586207
      59,   23.389831,   -4.406780
      60,   24.400000,   -4.233333
      61,   25.442623,   -4.098361
      62,   26.451613,   -3.935484
      63,   27.492063,   -3.809524
      64,   28.562500,   -3.718750
      65,   29.600000,   -3.630769
      66,   30.666667,   -3.515152
      67,   31.701493,   -3.402985
      68,   32.764706,   -3.264706
