 paso,E_prom_acum,M_prom_acum
       1,   12.000000,   40.000000
       2,   12.000000,   41.000000
       3,   13.333333,   42.000000
       4,   14.000000,   42.500000
       5,   14.400000,   42.800000
       6,   14.666667,   43.000000
       7,   16.000000,   42.857143
       8,   17.000000,   43.000000
       9,   17.777778,   42.888889
      10,   18.400000,   42.800000
      11,   18.909091,   42.545455
      12,   19.333333,   42.500000
      13,   20.000000,   42.615385
      14,   20.571429,   42.571429
      15,   21.066667,   42.533333
      16,   21.500000,   42.625000
      17,   21.882353,   42.823529
      18,   22.222222,   43.111111
      19,   22.526316,   43.473684
      20,   22.600000,   43.900000
      21,   22.666667,   44.285714
      22,   22.909091,   44.545455
      23,   23.130435,   44.869565
      24,   23.333333,   45.083333
      25,   23.520000,   45.280000
      26,   23.846154,   45.384615
      27,   24.148148,   45.481481
      28,   24.428571,   45.642857
      29,   24.551724,   45.862069
      30,   24.666667,   46.066667
      31,   24.903226,   46.322581
      32,   25.125000,   46.625000
      33,   25.333333,   46.909091
      34,   25.529412,   47.117647
      35,   25.714286,   47.257143
      36,   25.888889,   47.444444
      37,   25.837838,   47.675676
      38,   25.578947,   47.842105
      39,   25.435897,   48.051282
      40,   25.300000,   48.300000
      41,   25.170732,   48.585366
      42,   25.047619,   48.809524
      43,   24.930233,   49.023256
      44,   24.909091,   49.272727
      45,   24.977778,   49.466667
      46,   25.043478,   49.608696
      47,   25.106383,   49.744681
      48,   25.166667,   49.916667
      49,   25.224490,   50.040816
      50,   25.200000,   50.120000
      51,   25.254902,   50.156863
      52,   25.384615,   50.230769
      53,   25.584906,   50.339623
      54,   25.703704,   50.407407
      55,   25.890909,   50.509091
      56,   26.071429,   50.571429
      57,   26.315789,   50.596491
      58,   26.551724,   50.655172
      59,   26.915254,   50.745763
      60,   27.333333,   50.866667
      61,   27.737705,   51.016393
      62,   28.129032,   51.161290
      63,   28.571429,   51.269841
      64,   29.000000,   51.343750
      65,   29.538462,   51.384615
      66,   30.121212,   51.393939
      67,   30.686567,   51.373134
      68,   31.235294,   51.382353
      69,   31.768116,   51.391304
      70,   32.285714,   51.400000
      71,   32.788732,   51.436620
      72,   33.277778,   51.444444
      73,   33.753425,   51.424658
      74,   34.270270,   51.432432
      75,   34.773333,   51.440000
      76,   35.263158,   51.447368
      77,   35.740260,   51.428571
      78,   36.205128,   51.435897
      79,   36.708861,   51.468354
      80,   37.200000,   51.525000
      81,   37.728395,   51.555556
      82,   38.146341,   51.560976
      83,   38.554217,   51.590361
      84,   38.904762,   51.642857
      85,   39.247059,   51.670588
      86,   39.581395,   51.697674
      87,   39.908046,   51.724138
      88,   40.227273,   51.750000
      89,   40.539326,   51.797753
      90,   40.844444,   51.866667
      91,   41.186813,   51.956044
      92,   41.521739,   52.043478
      93,   41.849462,   52.107527
      94,   42.212766,   52.148936
      95,   42.568421,   52.168421
      96,   42.916667,   52.187500
      97,   43.298969,   52.185567
      98,   43.673469,   52.183673
      99,   44.040404,   52.161616
     100,   44.400000,   52.140000
     101,   44.752475,   52.118812
     102,   45.098039,   52.078431
     103,   45.436893,   52.058252
     104,   45.769231,   52.038462
     105,   46.095238,   52.019048
     106,   46.377358,   51.981132
     107,   46.691589,   51.925234
     108,   47.000000,   51.888889
     109,   47.302752,   51.834862
     110,   47.600000,   51.781818
     111,   47.927928,   51.711712
     112,   48.250000,   51.660714
     113,   48.566372,   51.592920
     114,   48.877193,   51.508772
     115,   49.182609,   51.408696
     116,   49.482759,   51.293103
     117,   49.777778,   51.162393
     118,   50.067797,   51.016949
     119,   50.386555,   50.890756
     120,   50.700000,   50.750000
     121,   51.008264,   50.595041
     122,   51.311475,   50.442623
     123,   51.642276,   50.276423
     124,   52.000000,   50.096774
     125,   52.320000,   49.904000
     126,   52.634921,   49.698413
     127,   52.944882,   49.496063
     128,   53.281250,   49.281250
     129,   53.612403,   49.069767
     130,   53.938462,   48.861538
     131,   54.290076,   48.671756
     132,   54.636364,   48.484848
     133,   54.977444,   48.285714
     134,   55.343284,   48.104478
     135,   55.733333,   47.940741
     136,   56.117647,   47.779412
     137,   56.525547,   47.605839
     138,   56.956522,   47.420290
     139,   57.410072,   47.251799
     140,   57.885714,   47.100000
     141,   58.354610,   46.950355
     142,   58.816901,   46.802817
     143,   59.300699,   46.643357
     144,   59.777778,   46.500000
     145,   60.248276,   46.372414
     146,   60.739726,   46.260274
     147,   61.224490,   46.163265
     148,   61.702703,   46.081081
     149,   62.147651,   45.986577
     150,   62.586667,   45.893333
     151,   63.046358,   45.814570
     152,   63.526316,   45.750000
     153,   64.026144,   45.699346
     154,   64.519481,   45.649351
     155,   65.032258,   45.587097
     156,   65.564103,   45.512821
     157,   66.114650,   45.426752
     158,   66.658228,   45.354430
     159,   67.169811,   45.270440
     160,   67.700000,   45.175000
     161,   68.223602,   45.093168
     162,   68.740741,   45.012346
     163,   69.276074,   44.920245
     164,   69.804878,   44.841463
     165,   70.327273,   44.775758
     166,   70.819277,   44.698795
     167,   71.329341,   44.610778
     168,   71.833333,   44.511905
     169,   72.331361,   44.402367
     170,   72.800000,   44.305882
     171,   73.263158,   44.198830
     172,   73.720930,   44.093023
     173,   74.150289,   43.976879
     174,   74.574713,   43.873563
     175,   74.994286,   43.760000
     176,   75.431818,   43.636364
     177,   75.864407,   43.514124
     178,   76.337079,   43.382022
     179,   76.804469,   43.240223
     180,   77.266667,   43.111111
     181,   77.723757,   42.983425
     182,   78.175824,   42.846154
     183,   78.644809,   42.721311
     184,   79.108696,   42.608696
     185,   79.567568,   42.497297
     186,   80.021505,   42.387097
     187,   80.470588,   42.278075
     188,   80.914894,   42.170213
     189,   81.354497,   42.052910
     190,   81.810526,   41.926316
     191,   82.282723,   41.790576
     192,   82.770833,   41.666667
     193,   83.233161,   41.533679
     194,   83.690722,   41.402062
     195,   84.143590,   41.261538
     196,   84.591837,   41.112245
     197,   85.055838,   40.974619
     198,   85.494949,   40.828283
     199,   85.929648,   40.673367
     200,   86.380000,   40.530000
     201,   86.825871,   40.388060
     202,   87.267327,   40.237624
     203,   87.704433,   40.098522
     204,   88.137255,   39.970588
     205,   88.565854,   39.843902
     206,   88.990291,   39.728155
     207,   89.410628,   39.623188
     208,   89.846154,   39.509615
     209,   90.296651,   39.406699
     210,   90.742857,   39.295238
     211,   91.184834,   39.194313
     212,   91.660377,   39.084906
     213,   92.131455,   38.976526
     214,   92.579439,   38.878505
     215,   93.023256,   38.790698
     216,   93.444444,   38.694444
     217,   93.898618,   38.608295
     218,   94.348624,   38.532110
     219,   94.794521,   38.456621
     220,   95.236364,   38.372727
     221,   95.674208,   38.280543
     222,   96.108108,   38.189189
     223,   96.556054,   38.107623
     224,   97.000000,   38.017857
     225,   97.440000,   37.937778
     226,   97.876106,   37.858407
     227,   98.290749,   37.770925
     228,   98.719298,   37.675439
     229,   99.144105,   37.589520
     230,   99.582609,   37.513043
     231,  100.017316,   37.437229
     232,  100.448276,   37.362069
     233,  100.875536,   37.287554
     234,  101.299145,   37.222222
     235,  101.736170,   37.148936
     236,  102.169492,   37.076271
     237,  102.599156,   37.012658
     238,  103.008403,   36.957983
     239,  103.414226,   36.912134
     240,  103.816667,   36.875000
     241,  104.232365,   36.846473
     242,  104.644628,   36.818182
     243,  105.069959,   36.798354
     244,  105.491803,   36.778689
     245,  105.910204,   36.759184
     246,  106.325203,   36.739837
     247,  106.736842,   36.728745
     248,  107.145161,   36.725806
     249,  107.550201,   36.714859
     250,  107.952000,   36.696000
     251,  108.350598,   36.669323
