 paso,E_prom_acum,M_prom_acum
       1,  -28.000000,  -10.000000
       2,  -28.000000,  -10.000000
       3,  -28.000000,   -9.333333
       4,  -28.000000,   -8.500000
       5,  -28.000000,   -8.400000
       6,  -28.000000,   -8.333333
       7,  -27.428571,   -8.571429
       8,  -27.000000,   -9.000000
       9,  -26.222222,   -9.111111
      10,  -25.600000,   -9.400000
      11,  -25.090909,   -9.818182
      12,  -24.000000,  -10.000000
      13,  -23.076923,  -10.307692
      14,  -22.285714,  -10.714286
      15,  -21.600000,  -10.933333
      16,  -20.500000,  -11.000000
      17,  -19.294118,  -10.941176
      18,  -18.222222,  -11.000000
      19,  -17.263158,  -11.157895
      20,  -16.400000,  -11.300000
      21,  -15.619048,  -11.523810
      22,  -14.909091,  -11.636364
      23,  -14.260870,  -11.826087
      24,  -13.666667,  -12.000000
      25,  -13.120000,  -12.080000
      26,  -12.461538,  -12.230769
      27,  -11.851852,  -12.444444
      28,  -11.285714,  -12.714286
      29,  -10.758621,  -13.034483
      30,  -10.133333,  -13.266667
      31,   -9.548387,  -13.483871
      32,   -8.875000,  -13.750000
      33,   -8.121212,  -13.939394
      34,   -7.411765,  -14.058824
      35,   -6.628571,  -14.114286
      36,   -5.888889,  -14.166667
      37,   -5.189189,  -14.216216
      38,   -4.526316,  -14.263158
      39,   -3.897436,  -14.307692
      40,   -3.300000,  -14.400000
      41,   -2.731707,  -14.487805
      42,   -2.190476,  -14.571429
      43,   -1.674419,  -14.697674
      44,   -1.181818,  -14.863636
      45,   -0.711111,  -15.022222
      46,   -0.086957,  -15.130435
      47,    0.510638,  -15.234043
      48,    1.250000,  -15.291667
      49,    2.122449,  -15.387755
      50,    3.040000,  -15.520000
      51,    3.921569,  -15.607843
      52,    4.846154,  -15.653846
      53,    5.735849,  -15.735849
      54,    6.592593,  -15.851852
      55,    7.418182,  -15.963636
      56,    8.214286,  -16.071429
      57,    8.982456,  -16.210526
      58,    9.724138,  -16.344828
      59,   10.440678,  -16.508475
      60,   11.133333,  -16.666667
      61,   11.803279,  -16.786885
      62,   12.516129,  -16.870968
      63,   13.206349,  -16.920635
      64,   13.937500,  -16.937500
      65,   14.707692,  -16.923077
      66,   15.454545,  -16.909091
      67,   16.179104,  -16.895522
      68,   16.882353,  -16.852941
      69,   17.565217,  -16.811594
      70,   18.342857,  -16.800000
      71,   19.098592,  -16.760563
      72,   19.833333,  -16.722222
      73,   20.547945,  -16.684932
      74,   21.243243,  -16.648649
      75,   21.920000,  -16.586667
      76,   22.578947,  -16.500000
      77,   23.272727,  -16.441558
      78,   23.948718,  -16.410256
      79,   24.607595,  -16.379747
      80,   25.250000,  -16.325000
      81,   25.876543,  -16.246914
      82,   26.487805,  -16.170732
      83,   27.084337,  -16.096386
      84,   27.666667,  -16.000000
      85,   28.235294,  -15.882353
      86,   28.790698,  -15.767442
      87,   29.425287,  -15.678161
      88,   30.090909,  -15.613636
      89,   30.786517,  -15.528090
      90,   31.511111,  -15.466667
      91,   32.219780,  -15.406593
