 paso,E_prom_acum,M_prom_acum
       1,   56.000000,   22.000000
       2,   58.000000,   23.000000
       3,   60.000000,   24.000000
       4,   61.000000,   24.000000
       5,   61.600000,   23.600000
       6,   62.000000,   23.666667
       7,   62.285714,   23.428571
       8,   63.000000,   23.500000
       9,   63.555556,   23.555556
      10,   64.000000,   23.800000
      11,   64.363636,   24.181818
      12,   64.666667,   24.666667
      13,   65.230769,   24.923077
      14,   65.428571,   25.000000
      15,   65.866667,   25.200000
      16,   66.250000,   25.375000
      17,   66.588235,   25.411765
      18,   66.888889,   25.333333
      19,   67.578947,   25.368421
      20,   68.400000,   25.500000
      21,   69.142857,   25.523810
      22,   70.181818,   25.454545
      23,   71.130435,   25.478261
      24,   72.000000,   25.416667
      25,   72.960000,   25.440000
      26,   73.846154,   25.384615
      27,   74.666667,   25.407407
      28,   75.571429,   25.500000
      29,   76.413793,   25.517241
      30,   77.066667,   25.466667
      31,   77.677419,   25.419355
      32,   78.375000,   25.437500
      33,   78.909091,   25.393939
      34,   79.411765,   25.352941
      35,   80.114286,   25.371429
      36,   80.777778,   25.388889
      37,   81.621622,   25.351351
      38,   82.421053,   25.263158
      39,   83.384615,   25.128205
      40,   84.300000,   24.950000
      41,   85.073171,   24.731707
      42,   85.809524,   24.571429
      43,   86.604651,   24.372093
      44,   87.363636,   24.181818
      45,   88.000000,   23.955556
      46,   88.521739,   23.695652
      47,   89.106383,   23.404255
      48,   89.666667,   23.125000
      49,   90.285714,   22.897959
      50,   90.880000,   22.680000
      51,   91.450980,   22.431373
      52,   92.000000,   22.153846
      53,   92.528302,   21.924528
      54,   92.962963,   21.666667
      55,   93.381818,   21.381818
      56,   93.785714,   21.071429
      57,   94.245614,   20.736842
      58,   94.689655,   20.448276
      59,   95.118644,   20.203390
      60,   95.533333,   19.966667
      61,   96.000000,   19.704918
      62,   96.451613,   19.451613
      63,   96.888889,   19.174603
      64,   97.312500,   18.875000
      65,   97.723077,   18.553846
      66,   98.121212,   18.212121
