 paso,E_prom_acum,M_prom_acum
       1,   68.000000,   16.000000
       2,   68.000000,   15.000000
       3,   68.000000,   14.000000
       4,   68.000000,   13.000000
       5,   68.000000,   12.000000
       6,   68.000000,   11.333333
       7,   68.571429,   11.142857
       8,   68.500000,   10.750000
       9,   68.444444,   10.222222
      10,   68.400000,    9.800000
      11,   68.000000,    9.272727
      12,   67.666667,    8.666667
      13,   67.692308,    8.000000
      14,   67.714286,    7.428571
      15,   67.733333,    6.933333
      16,   67.750000,    6.625000
      17,   67.764706,    6.352941
      18,   67.777778,    6.000000
      19,   68.000000,    5.789474
      20,   68.200000,    5.500000
      21,   68.190476,    5.333333
      22,   68.181818,    5.090909
      23,   68.000000,    4.782609
      24,   67.833333,    4.583333
      25,   67.680000,    4.320000
      26,   67.384615,    4.153846
      27,   67.111111,    4.000000
      28,   66.714286,    3.785714
      29,   66.344828,    3.517241
      30,   66.000000,    3.200000
      31,   65.677419,    2.838710
      32,   65.375000,    2.500000
      33,   65.090909,    2.242424
      34,   64.823529,    2.058824
      35,   64.571429,    1.828571
      36,   64.222222,    1.555556
      37,   64.000000,    1.351351
      38,   63.789474,    1.210526
      39,   63.589744,    1.025641
      40,   63.400000,    0.800000
      41,   63.121951,    0.634146
      42,   62.761905,    0.523810
      43,   62.418605,    0.372093
      44,   62.090909,    0.272727
      45,   61.777778,    0.222222
      46,   61.478261,    0.130435
      47,   61.191489,    0.085106
      48,   60.833333,    0.000000
      49,   60.489796,   -0.040816
      50,   60.000000,   -0.120000
      51,   59.450980,   -0.235294
      52,   59.000000,   -0.384615
      53,   58.490566,   -0.566038
      54,   57.925926,   -0.703704
      55,   57.381818,   -0.800000
      56,   56.928571,   -0.928571
      57,   56.421053,   -1.017544
      58,   55.931034,   -1.103448
      59,   55.322034,   -1.152542
      60,   54.800000,   -1.233333
      61,   54.295082,   -1.278689
      62,   53.806452,   -1.322581
      63,   53.396825,   -1.333333
      64,   53.125000,   -1.375000
      65,   52.800000,   -1.384615
      66,   52.424242,   -1.424242
      67,   52.059701,   -1.462687
      68,   51.705882,   -1.529412
      69,   51.304348,   -1.565217
      70,   50.914286,   -1.600000
      71,   50.478873,   -1.605634
      72,   50.000000,   -1.638889
      73,   49.479452,   -1.643836
      74,   49.027027,   -1.675676
      75,   48.586667,   -1.733333
      76,   48.157895,   -1.763158
      77,   47.688312,   -1.766234
      78,   47.230769,   -1.769231
      79,   46.784810,   -1.746835
      80,   46.300000,   -1.750000
      81,   45.777778,   -1.728395
      82,   45.268293,   -1.682927
      83,   44.771084,   -1.614458
      84,   44.238095,   -1.571429
      85,   43.717647,   -1.529412
      86,   43.162791,   -1.511628
      87,   42.620690,   -1.494253
      88,   42.045455,   -1.454545
      89,   41.528090,   -1.393258
      90,   41.022222,   -1.333333
      91,   40.527473,   -1.274725
      92,   40.043478,   -1.239130
      93,   39.526882,   -1.225806
      94,   39.021277,   -1.212766
      95,   38.526316,   -1.200000
      96,   38.041667,   -1.166667
      97,   37.484536,   -1.154639
      98,   36.938776,   -1.122449
      99,   36.404040,   -1.090909
     100,   35.840000,   -1.080000
     101,   35.287129,   -1.069307
     102,   34.705882,   -1.078431
     103,   34.097087,   -1.067961
     104,   33.461538,   -1.038462
     105,   32.800000,   -0.990476
     106,   32.150943,   -0.924528
     107,   31.514019,   -0.859813
     108,   30.888889,   -0.777778
     109,   30.275229,   -0.697248
     110,   29.709091,   -0.636364
     111,   29.153153,   -0.594595
     112,   28.607143,   -0.535714
     113,   28.070796,   -0.495575
     114,   27.578947,   -0.438596
     115,   27.060870,   -0.400000
     116,   26.551724,   -0.344828
     117,   26.051282,   -0.273504
     118,   25.559322,   -0.203390
     119,   25.075630,   -0.117647
     120,   24.633333,   -0.016667
     121,   24.198347,    0.082645
     122,   23.770492,    0.163934
     123,   23.382114,    0.227642
     124,   23.000000,    0.306452
     125,   22.656000,    0.368000
     126,   22.285714,    0.444444
     127,   21.921260,    0.535433
     128,   21.562500,    0.609375
     129,   21.147287,    0.697674
     130,   20.707692,    0.769231
     131,   20.244275,    0.824427
     132,   19.818182,    0.893939
     133,   19.398496,    0.947368
     134,   18.985075,    0.985075
     135,   18.548148,    1.007407
     136,   18.117647,    1.014706
     137,   17.635036,    1.007299
     138,   17.159420,    1.014493
     139,   16.633094,    1.035971
     140,   16.057143,    1.042857
     141,   15.489362,    1.063830
     142,   14.929577,    1.098592
     143,   14.377622,    1.146853
     144,   13.833333,    1.194444
     145,   13.296552,    1.241379
     146,   12.821918,    1.301370
     147,   12.326531,    1.346939
     148,   11.837838,    1.378378
     149,   11.355705,    1.409396
     150,   10.880000,    1.453333
     151,   10.410596,    1.483444
     152,    9.947368,    1.500000
     153,    9.464052,    1.503268
     154,    8.987013,    1.506494
     155,    8.516129,    1.509677
     156,    8.051282,    1.525641
     157,    7.592357,    1.541401
     158,    7.139241,    1.544304
     159,    6.716981,    1.534591
     160,    6.300000,    1.525000
     161,    5.863354,    1.527950
     162,    5.407407,    1.518519
     163,    4.957055,    1.496933
     164,    4.512195,    1.487805
     165,    4.048485,    1.466667
     166,    3.590361,    1.433735
     167,    3.137725,    1.413174
     168,    2.690476,    1.392857
     169,    2.224852,    1.360947
     170,    1.741176,    1.341176
     171,    1.239766,    1.333333
     172,    0.744186,    1.337209
     173,    0.254335,    1.329480
     174,   -0.275862,    1.310345
     175,   -0.800000,    1.280000
     176,   -1.318182,    1.238636
     177,   -1.830508,    1.197740
     178,   -2.337079,    1.157303
     179,   -2.860335,    1.106145
     180,   -3.377778,    1.044444
     181,   -3.889503,    0.994475
     182,   -4.395604,    0.956044
     183,   -4.896175,    0.907104
     184,   -5.391304,    0.847826
     185,   -5.881081,    0.789189
     186,   -6.365591,    0.731183
     187,   -6.823529,    0.684492
     188,   -7.297872,    0.627660
     189,   -7.767196,    0.560847
     190,   -8.231579,    0.494737
     191,   -8.712042,    0.418848
     192,   -9.187500,    0.333333
     193,   -9.658031,    0.259067
     194,  -10.103093,    0.175258
     195,  -10.543590,    0.092308
     196,  -10.979592,    0.010204
     197,  -11.431472,   -0.081218
     198,  -11.878788,   -0.161616
     199,  -12.321608,   -0.241206
     200,  -12.760000,   -0.330000
     201,  -13.194030,   -0.407960
     202,  -13.623762,   -0.485149
     203,  -14.068966,   -0.571429
     204,  -14.529412,   -0.666667
     205,  -14.965854,   -0.751220
     206,  -15.398058,   -0.825243
     207,  -15.845411,   -0.908213
     208,  -16.269231,   -0.980769
     209,  -16.669856,   -1.043062
     210,  -17.066667,   -1.095238
     211,  -17.459716,   -1.146919
     212,  -17.849057,   -1.198113
     213,  -18.234742,   -1.258216
     214,  -18.598131,   -1.308411
     215,  -18.939535,   -1.348837
     216,  -19.259259,   -1.398148
     217,  -19.576037,   -1.437788
     218,  -19.853211,   -1.486239
     219,  -20.146119,   -1.543379
     220,  -20.436364,   -1.590909
     221,  -20.723982,   -1.638009
     222,  -21.045045,   -1.675676
     223,  -21.363229,   -1.704036
     224,  -21.714286,   -1.741071
     225,  -22.062222,   -1.786667
     226,  -22.407080,   -1.823009
     227,  -22.748899,   -1.867841
     228,  -23.070175,   -1.921053
     229,  -23.388646,   -1.982533
     230,  -23.704348,   -2.052174
     231,  -24.017316,   -2.129870
     232,  -24.327586,   -2.198276
     233,  -24.635193,   -2.266094
     234,  -24.940171,   -2.341880
     235,  -25.259574,   -2.425532
     236,  -25.593220,   -2.500000
     237,  -25.940928,   -2.565401
     238,  -26.302521,   -2.621849
     239,  -26.661088,   -2.669456
     240,  -27.033333,   -2.725000
     241,  -27.402490,   -2.780083
     242,  -27.752066,   -2.842975
     243,  -28.115226,   -2.897119
     244,  -28.475410,   -2.950820
     245,  -28.816327,   -3.012245
     246,  -29.170732,   -3.081301
     247,  -29.522267,   -3.157895
     248,  -29.854839,   -3.225806
     249,  -30.184739,   -3.285141
     250,  -30.528000,   -3.336000
     251,  -30.868526,   -3.378486
     252,  -31.206349,   -3.428571
     253,  -31.525692,   -3.470356
     254,  -31.826772,   -3.519685
     255,  -32.141176,   -3.560784
     256,  -32.421875,   -3.609375
     257,  -32.715953,   -3.665370
     258,  -33.007752,   -3.713178
     259,  -33.297297,   -3.768340
     260,  -33.584615,   -3.830769
     261,  -33.869732,   -3.892720
     262,  -34.137405,   -3.946565
     263,  -34.418251,   -4.007605
     264,  -34.712121,   -4.060606
     265,  -35.003774,   -4.113208
     266,  -35.293233,   -4.157895
     267,  -35.580524,   -4.202247
     268,  -35.865672,   -4.238806
     269,  -36.148699,   -4.275093
     270,  -36.414815,   -4.303704
     271,  -36.693727,   -4.324723
     272,  -36.970588,   -4.345588
     273,  -37.260073,   -4.358974
     274,  -37.547445,   -4.364964
     275,  -37.847273,   -4.363636
     276,  -38.159420,   -4.369565
     277,  -38.469314,   -4.382671
     278,  -38.762590,   -4.402878
     279,  -39.068100,   -4.415771
     280,  -39.371429,   -4.435714
     281,  -39.672598,   -4.448399
     282,  -39.971631,   -4.460993
     283,  -40.282686,   -4.466431
     284,  -40.591549,   -4.464789
     285,  -40.898246,   -4.463158
     286,  -41.202797,   -4.468531
     287,  -41.505226,   -4.473868
     288,  -41.805556,   -4.472222
     289,  -42.076125,   -4.477509
     290,  -42.358621,   -4.475862
     291,  -42.639175,   -4.481100
     292,  -42.917808,   -4.479452
     293,  -43.194539,   -4.484642
     294,  -43.469388,   -4.496599
     295,  -43.755932,   -4.501695
     296,  -44.040541,   -4.506757
     297,  -44.336700,   -4.518519
     298,  -44.630872,   -4.530201
     299,  -44.923077,   -4.535117
     300,  -45.213333,   -4.533333
     301,  -45.501661,   -4.538206
     302,  -45.788079,   -4.549669
     303,  -46.059406,   -4.554455
     304,  -46.315789,   -4.565789
     305,  -46.570492,   -4.577049
     306,  -46.823529,   -4.594771
     307,  -47.074919,   -4.612378
     308,  -47.311688,   -4.636364
     309,  -47.546926,   -4.660194
     310,  -47.780645,   -4.690323
     311,  -48.012862,   -4.720257
     312,  -48.243590,   -4.750000
     313,  -48.472843,   -4.773163
     314,  -48.700637,   -4.796178
     315,  -48.926984,   -4.825397
     316,  -49.151899,   -4.848101
     317,  -49.375394,   -4.870662
     318,  -49.597484,   -4.899371
     319,  -49.793103,   -4.921630
     320,  -50.000000,   -4.937500
     321,  -50.205607,   -4.947040
     322,  -50.409938,   -4.962733
     323,  -50.613003,   -4.978328
     324,  -50.814815,   -5.000000
     325,  -51.015385,   -5.027692
     326,  -51.214724,   -5.055215
     327,  -51.412844,   -5.076453
     328,  -51.609756,   -5.091463
     329,  -51.805471,   -5.100304
     330,  -52.024242,   -5.115152
     331,  -52.253776,   -5.123867
     332,  -52.481928,   -5.138554
     333,  -52.708709,   -5.159159
     334,  -52.934132,   -5.179641
     335,  -53.158209,   -5.205970
     336,  -53.380952,   -5.232143
     337,  -53.602374,   -5.258160
     338,  -53.822485,   -5.289941
     339,  -54.053097,   -5.327434
     340,  -54.282353,   -5.358824
     341,  -54.510264,   -5.384164
     342,  -54.725146,   -5.415205
     343,  -54.927114,   -5.451895
     344,  -55.139535,   -5.482558
     345,  -55.339130,   -5.507246
     346,  -55.526012,   -5.526012
     347,  -55.711816,   -5.550432
     348,  -55.885057,   -5.568966
     349,  -56.057307,   -5.587393
     350,  -56.228571,   -5.605714
     351,  -56.410256,   -5.629630
     352,  -56.602273,   -5.647727
     353,  -56.793201,   -5.660057
     354,  -56.994350,   -5.677966
     355,  -57.194366,   -5.701408
     356,  -57.393258,   -5.730337
     357,  -57.591036,   -5.753501
     358,  -57.787709,   -5.782123
     359,  -57.983287,   -5.816156
     360,  -58.188889,   -5.855556
     361,  -58.382271,   -5.889197
     362,  -58.574586,   -5.928177
     363,  -58.754821,   -5.961433
     364,  -58.945055,   -6.000000
     365,  -59.134247,   -6.038356
     366,  -59.333333,   -6.071038
     367,  -59.531335,   -6.098093
     368,  -59.728261,   -6.119565
     369,  -59.934959,   -6.146341
     370,  -60.129730,   -6.167568
     371,  -60.323450,   -6.183288
     372,  -60.516129,   -6.193548
     373,  -60.718499,   -6.198391
     374,  -60.919786,   -6.203209
     375,  -61.109333,   -6.202667
     376,  -61.297872,   -6.202128
     377,  -61.496021,   -6.196286
     378,  -61.693122,   -6.185185
     379,  -61.889182,   -6.174142
     380,  -62.084211,   -6.157895
     381,  -62.278215,   -6.141732
     382,  -62.471204,   -6.125654
     383,  -62.663185,   -6.104439
     384,  -62.843750,   -6.078125
     385,  -63.033766,   -6.057143
     386,  -63.222798,   -6.036269
     387,  -63.410853,   -6.015504
     388,  -63.597938,   -5.989691
     389,  -63.784062,   -5.964010
     390,  -63.969231,   -5.943590
     391,  -64.173913,   -5.928389
     392,  -64.377551,   -5.913265
     393,  -64.569975,   -5.903308
     394,  -64.771574,   -5.898477
     395,  -64.972152,   -5.888608
     396,  -65.171717,   -5.883838
     397,  -65.370277,   -5.879093
     398,  -65.567839,   -5.874372
     399,  -65.764411,   -5.869674
     400,  -65.960000,   -5.860000
     401,  -66.154613,   -5.850374
     402,  -66.348259,   -5.840796
     403,  -66.531017,   -5.836228
     404,  -66.712871,   -5.836634
     405,  -66.903704,   -5.841975
     406,  -67.093596,   -5.842365
     407,  -67.272727,   -5.847666
     408,  -67.450980,   -5.857843
     409,  -67.618582,   -5.863081
     410,  -67.785366,   -5.868293
     411,  -67.941606,   -5.878345
     412,  -68.097087,   -5.883495
     413,  -68.251816,   -5.883777
     414,  -68.405797,   -5.879227
     415,  -68.549398,   -5.879518
     416,  -68.692308,   -5.879808
     417,  -68.844125,   -5.884892
     418,  -68.995215,   -5.885167
     419,  -69.155131,   -5.890215
     420,  -69.333333,   -5.890476
     421,  -69.510689,   -5.895487
     422,  -69.696682,   -5.895735
     423,  -69.881797,   -5.891253
     424,  -70.066038,   -5.886792
     425,  -70.249412,   -5.882353
     426,  -70.431925,   -5.873239
     427,  -70.622951,   -5.868852
     428,  -70.813084,   -5.869159
     429,  -71.002331,   -5.874126
     430,  -71.190698,   -5.879070
     431,  -71.378190,   -5.888631
     432,  -71.574074,   -5.893519
     433,  -71.769053,   -5.903002
     434,  -71.972350,   -5.907834
     435,  -72.193103,   -5.917241
     436,  -72.412844,   -5.931193
     437,  -72.640732,   -5.940503
     438,  -72.867580,   -5.949772
     439,  -73.093394,   -5.958998
     440,  -73.327273,   -5.963636
     441,  -73.551020,   -5.963719
     442,  -73.773756,   -5.959276
     443,  -73.995485,   -5.959368
     444,  -74.216216,   -5.963964
     445,  -74.435955,   -5.964045
     446,  -74.654709,   -5.964126
     447,  -74.872483,   -5.959732
     448,  -75.089286,   -5.955357
     449,  -75.305122,   -5.951002
     450,  -75.511111,   -5.942222
