 paso,E_prom_acum,M_prom_acum
       1,   16.000000,    2.000000
       2,   16.000000,    1.000000
       3,   16.000000,    0.000000
       4,   16.000000,    0.000000
       5,   16.000000,   -0.400000
       6,   16.666667,   -1.000000
       7,   17.142857,   -1.142857
       8,   18.000000,   -1.000000
       9,   19.555556,   -0.666667
      10,   20.800000,   -0.200000
      11,   21.818182,    0.181818
      12,   22.666667,    0.333333
      13,   23.384615,    0.461538
      14,   24.000000,    0.714286
      15,   24.533333,    0.933333
      16,   25.500000,    1.250000
      17,   26.588235,    1.647059
      18,   27.555556,    2.000000
      19,   28.210526,    2.421053
      20,   28.800000,    2.800000
      21,   29.333333,    3.047619
      22,   30.000000,    3.181818
      23,   30.608696,    3.217391
      24,   31.166667,    3.250000
      25,   31.680000,    3.360000
      26,   32.153846,    3.538462
      27,   32.592593,    3.777778
      28,   33.000000,    4.071429
      29,   33.379310,    4.413793
      30,   33.733333,    4.800000
      31,   34.322581,    5.096774
      32,   35.125000,    5.437500
      33,   36.000000,    5.818182
      34,   36.823529,    6.235294
      35,   37.485714,    6.685714
      36,   38.111111,    7.055556
      37,   38.702703,    7.405405
      38,   39.263158,    7.789474
      39,   39.897436,    8.102564
      40,   40.700000,    8.350000
      41,   41.463415,    8.536585
      42,   42.190476,    8.761905
      43,   42.883721,    9.023256
      44,   43.545455,    9.227273
      45,   44.177778,    9.422222
      46,   44.782609,    9.608696
      47,   45.446809,    9.744681
      48,   46.083333,    9.833333
      49,   46.693878,    9.877551
      50,   47.280000,    9.960000
      51,   47.843137,   10.039216
      52,   48.461538,   10.153846
      53,   49.056604,   10.226415
      54,   49.777778,   10.259259
      55,   50.618182,   10.327273
      56,   51.428571,   10.428571
      57,   52.140351,   10.491228
      58,   52.827586,   10.551724
      59,   53.491525,   10.576271
      60,   54.133333,   10.633333
      61,   54.754098,   10.688525
      62,   55.419355,   10.774194
      63,   56.063492,   10.857143
      64,   56.687500,   10.968750
      65,   57.230769,   11.046154
      66,   57.818182,   11.151515
      67,   58.328358,   11.223881
      68,   58.823529,   11.294118
      69,   59.304348,   11.333333
      70,   59.771429,   11.371429
      71,   60.281690,   11.436620
      72,   60.833333,   11.527778
      73,   61.369863,   11.616438
      74,   61.945946,   11.729730
      75,   62.506667,   11.840000
      76,   63.052632,   11.947368
      77,   63.636364,   12.077922
      78,   64.256410,   12.179487
      79,   64.810127,   12.303797
      80,   65.350000,   12.400000
      81,   65.876543,   12.469136
      82,   66.439024,   12.560976
      83,   66.987952,   12.674699
      84,   67.523810,   12.761905
      85,   68.094118,   12.870588
      86,   68.651163,   13.000000
      87,   69.241379,   13.149425
      88,   69.818182,   13.295455
      89,   70.337079,   13.415730
      90,   70.844444,   13.533333
      91,   71.340659,   13.626374
      92,   71.782609,   13.695652
      93,   72.215054,   13.763441
      94,   72.638298,   13.829787
      95,   73.010526,   13.915789
      96,   73.375000,   14.000000
      97,   73.731959,   14.082474
      98,   74.081633,   14.142857
      99,   74.424242,   14.202020
     100,   74.760000,   14.280000
     101,   75.128713,   14.376238
     102,   75.529412,   14.450980
     103,   75.961165,   14.543689
     104,   76.423077,   14.615385
     105,   76.876190,   14.666667
     106,   77.320755,   14.716981
     107,   77.757009,   14.766355
     108,   78.222222,   14.833333
     109,   78.678899,   14.899083
     110,   79.200000,   14.981818
     111,   79.747748,   15.081081
     112,   80.321429,   15.196429
     113,   80.884956,   15.327434
     114,   81.438596,   15.438596
     115,   81.982609,   15.530435
     116,   82.482759,   15.603448
     117,   82.974359,   15.692308
     118,   83.457627,   15.796610
     119,   83.932773,   15.882353
     120,   84.400000,   15.966667
     121,   84.859504,   16.066116
     122,   85.311475,   16.163934
     123,   85.756098,   16.260163
     124,   86.225806,   16.338710
     125,   86.688000,   16.400000
     126,   87.142857,   16.444444
     127,   87.590551,   16.503937
     128,   88.031250,   16.562500
     129,   88.465116,   16.604651
     130,   88.892308,   16.630769
     131,   89.312977,   16.641221
     132,   89.727273,   16.636364
     133,   90.195489,   16.616541
     134,   90.656716,   16.582090
     135,   91.111111,   16.548148
     136,   91.588235,   16.529412
     137,   92.058394,   16.496350
     138,   92.579710,   16.449275
     139,   93.093525,   16.402878
     140,   93.628571,   16.371429
     141,   94.156028,   16.340426
     142,   94.676056,   16.309859
     143,   95.188811,   16.279720
     144,   95.722222,   16.263889
     145,   96.275862,   16.262069
     146,   96.821918,   16.246575
     147,   97.360544,   16.244898
     148,   97.891892,   16.243243
     149,   98.416107,   16.228188
     150,   98.933333,   16.226667
     151,   99.443709,   16.238411
     152,   99.947368,   16.263158
     153,  100.444444,   16.287582
     154,  100.935065,   16.298701
     155,  101.419355,   16.309677
     156,  101.897436,   16.320513
     157,  102.394904,   16.318471
     158,  102.860759,   16.303797
     159,  103.345912,   16.301887
     160,  103.850000,   16.312500
     161,  104.347826,   16.322981
     162,  104.839506,   16.320988
     163,  105.374233,   16.331288
     164,  105.902439,   16.353659
     165,  106.424242,   16.387879
     166,  106.939759,   16.421687
     167,  107.449102,   16.443114
     168,  107.976190,   16.452381
     169,  108.497041,   16.473373
     170,  109.011765,   16.494118
     171,  109.497076,   16.502924
     172,  109.976744,   16.500000
     173,  110.450867,   16.497110
     174,  110.919540,   16.494253
     175,  111.382857,   16.491429
     176,  111.863636,   16.500000
     177,  112.361582,   16.519774
     178,  112.853933,   16.528090
     179,  113.340782,   16.536313
     180,  113.866667,   16.533333
     181,  114.408840,   16.519337
     182,  114.945055,   16.505495
     183,  115.497268,   16.480874
     184,  116.065217,   16.467391
     185,  116.648649,   16.464865
     186,  117.225806,   16.473118
     187,  117.796791,   16.481283
     188,  118.340426,   16.478723
     189,  118.878307,   16.465608
     190,  119.410526,   16.463158
     191,  119.937173,   16.460733
     192,  120.458333,   16.468750
     193,  120.953368,   16.487047
     194,  121.443299,   16.505155
     195,  121.928205,   16.512821
     196,  122.408163,   16.530612
     197,  122.883249,   16.548223
     198,  123.353535,   16.575758
     199,  123.819095,   16.603015
     200,  124.280000,   16.640000
     201,  124.736318,   16.676617
     202,  125.188119,   16.702970
     203,  125.635468,   16.729064
     204,  126.078431,   16.754902
     205,  126.497561,   16.790244
     206,  126.912621,   16.815534
     207,  127.323671,   16.850242
     208,  127.750000,   16.894231
     209,  128.191388,   16.947368
     210,  128.628571,   17.000000
     211,  129.042654,   17.042654
     212,  129.471698,   17.075472
     213,  129.877934,   17.098592
     214,  130.280374,   17.130841
     215,  130.679070,   17.172093
     216,  131.074074,   17.203704
     217,  131.465438,   17.225806
     218,  131.853211,   17.247706
     219,  132.237443,   17.269406
     220,  132.618182,   17.300000
     221,  132.995475,   17.339367
     222,  133.369369,   17.387387
     223,  133.739910,   17.434978
     224,  134.107143,   17.473214
     225,  134.471111,   17.511111
     226,  134.849558,   17.539823
     227,  135.242291,   17.559471
     228,  135.649123,   17.570175
     229,  136.087336,   17.572052
     230,  136.521739,   17.573913
     231,  136.952381,   17.575758
     232,  137.379310,   17.586207
     233,  137.819742,   17.587983
     234,  138.256410,   17.581197
     235,  138.689362,   17.582979
     236,  139.135593,   17.593220
     237,  139.578059,   17.603376
     238,  140.033613,   17.621849
     239,  140.485356,   17.631799
     240,  140.933333,   17.650000
     241,  141.377593,   17.676349
     242,  141.818182,   17.702479
     243,  142.255144,   17.728395
     244,  142.688525,   17.754098
     245,  143.118367,   17.771429
     246,  143.544715,   17.796748
     247,  143.967611,   17.829960
     248,  144.387097,   17.854839
     249,  144.803213,   17.887550
     250,  145.216000,   17.920000
     251,  145.625498,   17.952191
     252,  146.031746,   17.976190
     253,  146.450593,   18.007905
     254,  146.866142,   18.039370
     255,  147.278431,   18.078431
     256,  147.687500,   18.117188
     257,  148.093385,   18.155642
     258,  148.496124,   18.186047
     259,  148.880309,   18.223938
     260,  149.261538,   18.269231
     261,  149.655172,   18.306513
     262,  150.045802,   18.343511
     263,  150.448669,   18.372624
     264,  150.848485,   18.409091
     265,  151.245283,   18.445283
     266,  151.639098,   18.488722
     267,  152.044944,   18.539326
     268,  152.417910,   18.582090
     269,  152.788104,   18.617100
     270,  153.155556,   18.651852
