 paso,E_prom_acum,M_prom_acum
       1,  -20.000000,  -12.000000
       2,  -18.000000,  -13.000000
       3,  -16.000000,  -14.000000
       4,  -14.000000,  -14.000000
       5,  -12.800000,  -14.000000
       6,  -12.000000,  -14.333333
       7,  -12.000000,  -14.285714
       8,  -12.500000,  -14.500000
       9,  -12.444444,  -14.444444
      10,  -12.000000,  -14.600000
      11,  -11.636364,  -14.727273
      12,  -10.666667,  -14.666667
      13,   -9.538462,  -14.769231
      14,   -8.571429,  -14.857143
      15,   -7.733333,  -15.066667
      16,   -7.000000,  -15.375000
      17,   -6.117647,  -15.764706
      18,   -5.333333,  -16.000000
      19,   -4.631579,  -16.210526
      20,   -3.800000,  -16.500000
      21,   -3.047619,  -16.666667
      22,   -2.181818,  -16.727273
      23,   -1.391304,  -16.695652
      24,   -0.666667,  -16.750000
      25,    0.320000,  -16.880000
      26,    1.230769,  -17.076923
      27,    1.925926,  -17.333333
      28,    2.714286,  -17.500000
      29,    3.586207,  -17.724138
      30,    4.400000,  -17.933333
      31,    5.419355,  -18.064516
      32,    6.375000,  -18.250000
      33,    7.393939,  -18.484848
      34,    8.588235,  -18.764706
      35,    9.828571,  -19.085714
      36,   11.000000,  -19.388889
      37,   12.324324,  -19.729730
      38,   13.578947,  -20.052632
      39,   14.666667,  -20.410256
      40,   15.800000,  -20.800000
      41,   17.073171,  -21.121951
      42,   18.285714,  -21.428571
      43,   19.348837,  -21.674419
      44,   20.363636,  -21.909091
      45,   21.333333,  -22.133333
      46,   22.347826,  -22.304348
      47,   23.319149,  -22.510638
      48,   24.250000,  -22.708333
      49,   25.142857,  -22.897959
      50,   26.000000,  -23.120000
      51,   26.823529,  -23.333333
      52,   27.615385,  -23.576923
      53,   28.377358,  -23.773585
      54,   29.111111,  -24.000000
      55,   29.818182,  -24.254545
      56,   30.500000,  -24.535714
      57,   31.157895,  -24.807018
      58,   31.862069,  -25.034483
      59,   32.610169,  -25.288136
      60,   33.333333,  -25.566667
      61,   34.032787,  -25.803279
      62,   34.709677,  -26.064516
      63,   35.428571,  -26.349206
      64,   36.125000,  -26.593750
      65,   36.800000,  -26.800000
      66,   37.454545,  -26.969697
      67,   38.089552,  -27.164179
      68,   38.647059,  -27.323529
      69,   39.188406,  -27.507246
      70,   39.600000,  -27.657143
      71,   40.000000,  -27.830986
      72,   40.388889,  -28.027778
      73,   40.821918,  -28.191781
      74,   41.297297,  -28.378378
      75,   41.813333,  -28.586667
      76,   42.315789,  -28.815789
      77,   42.857143,  -29.012987
      78,   43.333333,  -29.179487
      79,   43.797468,  -29.367089
      80,   44.300000,  -29.575000
      81,   44.888889,  -29.802469
      82,   45.463415,  -30.024390
      83,   46.024096,  -30.265060
      84,   46.619048,  -30.476190
      85,   47.200000,  -30.658824
      86,   47.860465,  -30.813953
      87,   48.505747,  -30.988506
      88,   49.136364,  -31.136364
      89,   49.707865,  -31.303371
      90,   50.355556,  -31.488889
      91,   50.989011,  -31.648352
      92,   51.608696,  -31.804348
      93,   52.258065,  -31.935484
      94,   52.893617,  -32.063830
      95,   53.515789,  -32.189474
      96,   54.125000,  -32.333333
      97,   54.721649,  -32.453608
      98,   55.346939,  -32.591837
      99,   55.959596,  -32.727273
     100,   56.560000,  -32.880000
     101,   57.148515,  -33.009901
     102,   57.725490,  -33.156863
     103,   58.252427,  -33.320388
     104,   58.769231,  -33.500000
     105,   59.238095,  -33.657143
     106,   59.660377,  -33.792453
     107,   60.037383,  -33.943925
     108,   60.407407,  -34.111111
     109,   60.733945,  -34.293578
     110,   61.054545,  -34.454545
     111,   61.369369,  -34.630631
     112,   61.642857,  -34.785714
     113,   61.911504,  -34.955752
     114,   62.210526,  -35.105263
     115,   62.504348,  -35.234783
     116,   62.793103,  -35.379310
     117,   63.076923,  -35.521368
     118,   63.355932,  -35.677966
     119,   63.630252,  -35.848739
     120,   63.900000,  -36.016667
     121,   64.165289,  -36.181818
     122,   64.426230,  -36.327869
     123,   64.715447,  -36.455285
     124,   65.032258,  -36.564516
     125,   65.312000,  -36.656000
     126,   65.587302,  -36.730159
     127,   65.858268,  -36.787402
     128,   66.187500,  -36.828125
     129,   66.511628,  -36.852713
     130,   66.830769,  -36.892308
     131,   67.145038,  -36.931298
     132,   67.454545,  -36.984848
     133,   67.759398,  -37.037594
     134,   68.089552,  -37.104478
     135,   68.414815,  -37.170370
     136,   68.735294,  -37.220588
     137,   69.051095,  -37.255474
     138,   69.391304,  -37.275362
     139,   69.726619,  -37.294964
     140,   70.057143,  -37.314286
     141,   70.382979,  -37.333333
     142,   70.704225,  -37.338028
     143,   71.020979,  -37.328671
     144,   71.333333,  -37.333333
