 paso,E_prom_acum,M_prom_acum
       1,   12.000000,   70.000000
       2,   12.000000,   69.000000
       3,   13.333333,   68.000000
       4,   14.000000,   67.500000
       5,   14.400000,   66.800000
       6,   15.333333,   66.666667
       7,   16.000000,   66.571429
       8,   16.500000,   66.500000
       9,   17.333333,   66.222222
      10,   18.000000,   66.000000
      11,   18.545455,   65.818182
      12,   19.333333,   65.500000
      13,   20.307692,   65.384615
      14,   21.142857,   65.428571
      15,   21.866667,   65.466667
      16,   22.500000,   65.500000
      17,   23.058824,   65.647059
      18,   23.555556,   65.777778
      19,   24.000000,   65.789474
      20,   24.600000,   65.900000
      21,   25.142857,   66.095238
      22,   25.636364,   66.363636
      23,   26.434783,   66.521739
      24,   27.166667,   66.583333
      25,   27.840000,   66.720000
      26,   28.461538,   66.923077
      27,   29.037037,   67.111111
      28,   29.571429,   67.214286
      29,   30.206897,   67.241379
      30,   30.800000,   67.266667
      31,   31.354839,   67.354839
      32,   32.000000,   67.375000
      33,   32.727273,   67.333333
      34,   33.411765,   67.294118
      35,   34.171429,   67.200000
      36,   35.000000,   67.055556
      37,   35.891892,   66.972973
      38,   36.736842,   66.894737
      39,   37.641026,   66.769231
      40,   38.500000,   66.650000
      41,   39.317073,   66.487805
      42,   40.095238,   66.333333
      43,   40.837209,   66.186047
      44,   41.727273,   66.000000
      45,   42.577778,   65.822222
      46,   43.478261,   65.695652
      47,   44.340426,   65.531915
      48,   45.166667,   65.375000
      49,   46.040816,   65.265306
      50,   46.880000,   65.120000
      51,   47.686275,   64.941176
      52,   48.461538,   64.769231
      53,   49.207547,   64.603774
      54,   50.000000,   64.407407
      55,   50.836364,   64.254545
      56,   51.785714,   64.142857
      57,   52.701754,   64.070175
      58,   53.586207,   63.965517
      59,   54.440678,   63.864407
      60,   55.333333,   63.733333
      61,   56.262295,   63.639344
      62,   57.161290,   63.548387
      63,   58.158730,   63.492063
      64,   59.125000,   63.437500
      65,   60.061538,   63.384615
      66,   60.969697,   63.363636
      67,   61.910448,   63.373134
      68,   62.941176,   63.352941
      69,   64.057971,   63.362319
      70,   65.142857,   63.400000
      71,   66.197183,   63.436620
      72,   67.222222,   63.500000
      73,   68.273973,   63.534247
      74,   69.297297,   63.540541
      75,   70.293333,   63.546667
      76,   71.315789,   63.578947
      77,   72.311688,   63.584416
      78,   73.282051,   63.564103
      79,   74.227848,   63.518987
      80,   75.150000,   63.450000
      81,   76.098765,   63.407407
      82,   77.024390,   63.365854
      83,   77.927711,   63.301205
      84,   78.809524,   63.261905
      85,   79.670588,   63.200000
      86,   80.511628,   63.116279
      87,   81.333333,   63.034483
      88,   82.136364,   62.954545
      89,   82.921348,   62.876404
      90,   83.688889,   62.822222
      91,   84.439560,   62.747253
      92,   85.217391,   62.695652
      93,   85.978495,   62.623656
      94,   86.723404,   62.531915
      95,   87.452632,   62.421053
      96,   88.166667,   62.291667
      97,   88.865979,   62.144330
      98,   89.632653,   61.979592
      99,   90.383838,   61.838384
     100,   91.120000,   61.700000
     101,   91.841584,   61.544554
     102,   92.549020,   61.392157
     103,   93.242718,   61.242718
     104,   93.961538,   61.076923
     105,   94.666667,   60.914286
     106,   95.358491,   60.754717
     107,   96.037383,   60.598131
     108,   96.703704,   60.444444
     109,   97.357798,   60.293578
     110,   98.000000,   60.145455
     111,   98.630631,   60.000000
     112,   99.285714,   59.875000
     113,   99.929204,   59.734513
     114,  100.596491,   59.614035
     115,  101.286957,   59.478261
     116,  101.965517,   59.344828
     117,  102.632479,   59.196581
     118,  103.322034,   59.067797
     119,  103.966387,   58.924370
     120,  104.600000,   58.783333
     121,  105.223140,   58.644628
     122,  105.836066,   58.524590
     123,  106.439024,   58.422764
     124,  107.032258,   58.322581
     125,  107.616000,   58.208000
     126,  108.222222,   58.079365
     127,  108.850394,   57.968504
     128,  109.468750,   57.843750
     129,  110.077519,   57.720930
     130,  110.676923,   57.615385
     131,  111.267176,   57.511450
     132,  111.848485,   57.409091
     133,  112.421053,   57.308271
     134,  113.014925,   57.223881
     135,  113.600000,   57.125926
     136,  114.176471,   57.014706
     137,  114.773723,   56.919708
     138,  115.362319,   56.826087
     139,  115.971223,   56.748201
     140,  116.571429,   56.685714
     141,  117.163121,   56.609929
     142,  117.746479,   56.549296
     143,  118.321678,   56.503497
     144,  118.888889,   56.472222
     145,  119.475862,   56.455172
     146,  120.054795,   56.438356
     147,  120.653061,   56.435374
     148,  121.243243,   56.432432
     149,  121.852349,   56.416107
     150,  122.453333,   56.400000
     151,  123.099338,   56.397351
     152,  123.736842,   56.407895
     153,  124.366013,   56.405229
     154,  124.987013,   56.389610
     155,  125.625806,   56.361290
     156,  126.256410,   56.333333
     157,  126.878981,   56.305732
     158,  127.493671,   56.278481
     159,  128.100629,   56.251572
     160,  128.700000,   56.212500
     161,  129.291925,   56.186335
     162,  129.876543,   56.172840
     163,  130.453988,   56.159509
     164,  131.048780,   56.134146
     165,  131.660606,   56.096970
     166,  132.265060,   56.060241
     167,  132.862275,   56.023952
     168,  133.452381,   56.000000
     169,  134.035503,   55.964497
     170,  134.611765,   55.917647
     171,  135.204678,   55.883041
     172,  135.790698,   55.848837
     173,  136.369942,   55.826590
     174,  136.942529,   55.816092
     175,  137.508571,   55.794286
     176,  138.045455,   55.784091
     177,  138.576271,   55.762712
     178,  139.101124,   55.741573
     179,  139.620112,   55.720670
     180,  140.133333,   55.711111
     181,  140.640884,   55.712707
     182,  141.142857,   55.714286
     183,  141.639344,   55.715847
     184,  142.130435,   55.706522
     185,  142.616216,   55.686486
     186,  143.096774,   55.666667
     187,  143.572193,   55.657754
     188,  144.042553,   55.638298
     189,  144.507937,   55.619048
     190,  144.968421,   55.610526
     191,  145.445026,   55.612565
     192,  145.916667,   55.614583
     193,  146.424870,   55.606218
     194,  146.927835,   55.587629
     195,  147.425641,   55.558974
     196,  147.918367,   55.530612
     197,  148.406091,   55.512690
     198,  148.888889,   55.494949
     199,  149.366834,   55.477387
     200,  149.840000,   55.450000
     201,  150.308458,   55.412935
     202,  150.772277,   55.376238
     203,  151.251232,   55.330049
     204,  151.725490,   55.284314
     205,  152.195122,   55.239024
     206,  152.679612,   55.203883
     207,  153.159420,   55.178744
     208,  153.634615,   55.153846
     209,  154.105263,   55.138756
     210,  154.571429,   55.133333
     211,  155.052133,   55.137441
     212,  155.566038,   55.132075
     213,  156.075117,   55.136150
     214,  156.579439,   55.140187
     215,  157.079070,   55.153488
     216,  157.574074,   55.166667
     217,  158.082949,   55.188940
     218,  158.605505,   55.201835
     219,  159.141553,   55.223744
     220,  159.672727,   55.236364
     221,  160.199095,   55.239819
     222,  160.720721,   55.243243
     223,  161.255605,   55.237668
     224,  161.767857,   55.223214
     225,  162.275556,   55.208889
     226,  162.814159,   55.185841
     227,  163.365639,   55.171806
     228,  163.912281,   55.157895
     229,  164.454148,   55.135371
     230,  165.008696,   55.121739
     231,  165.558442,   55.099567
     232,  166.103448,   55.086207
     233,  166.643777,   55.072961
     234,  167.196581,   55.068376
     235,  167.744681,   55.055319
     236,  168.288136,   55.050847
     237,  168.843882,   55.054852
     238,  169.394958,   55.058824
     239,  169.941423,   55.054393
