 paso,E_prom_acum,M_prom_acum
       1,  -48.000000,  -40.000000
       2,  -48.000000,  -39.000000
       3,  -48.000000,  -38.666667
       4,  -48.000000,  -38.500000
       5,  -48.000000,  -38.400000
       6,  -48.000000,  -38.666667
       7,  -49.142857,  -39.142857
       8,  -50.500000,  -39.250000
       9,  -51.555556,  -39.333333
      10,  -52.400000,  -39.200000
      11,  -53.090909,  -39.272727
      12,  -54.000000,  -39.500000
      13,  -54.769231,  -39.846154
      14,  -55.428571,  -40.142857
      15,  -56.266667,  -40.266667
      16,  -57.500000,  -40.250000
      17,  -58.588235,  -40.235294
      18,  -59.777778,  -40.111111
      19,  -61.052632,  -40.105263
      20,  -62.200000,  -40.200000
      21,  -63.238095,  -40.190476
      22,  -64.181818,  -40.272727
      23,  -65.043478,  -40.260870
      24,  -65.833333,  -40.250000
      25,  -66.560000,  -40.320000
      26,  -67.230769,  -40.307692
      27,  -67.851852,  -40.296296
      28,  -68.428571,  -40.357143
      29,  -68.965517,  -40.344828
      30,  -69.600000,  -40.266667
      31,  -70.193548,  -40.193548
      32,  -70.875000,  -40.187500
      33,  -71.636364,  -40.242424
      34,  -72.352941,  -40.352941
      35,  -73.257143,  -40.400000
      36,  -74.222222,  -40.500000
      37,  -75.135135,  -40.648649
      38,  -76.000000,  -40.736842
      39,  -76.820513,  -40.820513
      40,  -77.600000,  -40.850000
      41,  -78.341463,  -40.829268
      42,  -79.047619,  -40.857143
      43,  -79.813953,  -40.837209
      44,  -80.545455,  -40.863636
      45,  -81.244444,  -40.844444
      46,  -81.913043,  -40.826087
      47,  -82.553191,  -40.765957
      48,  -83.250000,  -40.750000
      49,  -83.918367,  -40.775510
      50,  -84.560000,  -40.800000
      51,  -85.176471,  -40.784314
      52,  -85.769231,  -40.730769
      53,  -86.415094,  -40.641509
      54,  -87.111111,  -40.518519
      55,  -87.781818,  -40.400000
      56,  -88.428571,  -40.285714
      57,  -89.052632,  -40.210526
      58,  -89.655172,  -40.137931
      59,  -90.372881,  -40.101695
      60,  -91.133333,  -40.033333
      61,  -91.868852,  -39.967213
      62,  -92.580645,  -39.870968
      63,  -93.269841,  -39.746032
      64,  -94.000000,  -39.593750
      65,  -94.769231,  -39.476923
      66,  -95.515152,  -39.333333
      67,  -96.238806,  -39.194030
      68,  -96.941176,  -39.058824
      69,  -97.623188,  -38.956522
      70,  -98.285714,  -38.857143
      71,  -98.929577,  -38.732394
      72,  -99.555556,  -38.638889
      73, -100.164384,  -38.520548
      74, -100.810811,  -38.378378
      75, -101.440000,  -38.240000
      76, -102.052632,  -38.078947
      77, -102.649351,  -37.922078
      78, -103.230769,  -37.769231
      79, -103.848101,  -37.594937
      80, -104.450000,  -37.400000
      81, -105.037037,  -37.185185
      82, -105.609756,  -36.975610
      83, -106.168675,  -36.795181
      84, -106.714286,  -36.595238
      85, -107.247059,  -36.423529
      86, -107.767442,  -36.255814
      87, -108.275862,  -36.091954
      88, -108.772727,  -35.931818
      89, -109.258427,  -35.775281
      90, -109.733333,  -35.600000
      91, -110.197802,  -35.450549
      92, -110.652174,  -35.304348
      93, -111.096774,  -35.161290
      94, -111.574468,  -35.000000
      95, -112.042105,  -34.842105
      96, -112.500000,  -34.708333
      97, -112.948454,  -34.556701
      98, -113.387755,  -34.408163
      99, -113.818182,  -34.242424
     100, -114.240000,  -34.080000
     101, -114.653465,  -33.920792
     102, -115.098039,  -33.784314
     103, -115.533981,  -33.669903
     104, -116.000000,  -33.538462
     105, -116.457143,  -33.409524
     106, -116.905660,  -33.283019
     107, -117.345794,  -33.158879
     108, -117.777778,  -33.055556
     109, -118.201835,  -32.935780
     110, -118.618182,  -32.818182
     111, -119.027027,  -32.702703
     112, -119.464286,  -32.571429
     113, -119.893805,  -32.442478
     114, -120.315789,  -32.315789
     115, -120.765217,  -32.208696
     116, -121.206897,  -32.103448
     117, -121.675214,  -32.017094
     118, -122.135593,  -31.932203
     119, -122.588235,  -31.848739
     120, -123.033333,  -31.750000
     121, -123.504132,  -31.669421
     122, -123.967213,  -31.606557
     123, -124.455285,  -31.528455
     124, -124.935484,  -31.451613
     125, -125.408000,  -31.392000
     126, -125.873016,  -31.317460
     127, -126.330709,  -31.259843
     128, -126.781250,  -31.203125
     129, -127.224806,  -31.162791
     130, -127.661538,  -31.107692
     131, -128.091603,  -31.068702
     132, -128.545455,  -31.045455
     133, -128.992481,  -31.007519
     134, -129.432836,  -30.970149
     135, -129.896296,  -30.948148
     136, -130.352941,  -30.926471
     137, -130.802920,  -30.905109
     138, -131.246377,  -30.884058
     139, -131.683453,  -30.848921
     140, -132.114286,  -30.800000
     141, -132.539007,  -30.765957
     142, -132.957746,  -30.732394
     143, -133.370629,  -30.713287
     144, -133.777778,  -30.694444
     145, -134.206897,  -30.662069
     146, -134.630137,  -30.630137
     147, -135.047619,  -30.598639
     148, -135.459459,  -30.567568
     149, -135.865772,  -30.550336
     150, -136.266667,  -30.533333
     151, -136.662252,  -30.516556
     152, -137.052632,  -30.513158
     153, -137.437908,  -30.522876
     154, -137.844156,  -30.519481
     155, -138.245161,  -30.503226
     156, -138.641026,  -30.487179
     157, -139.057325,  -30.458599
     158, -139.468354,  -30.430380
     159, -139.874214,  -30.402516
     160, -140.275000,  -30.362500
     161, -140.670807,  -30.335404
     162, -141.061728,  -30.308642
     163, -141.447853,  -30.269939
     164, -141.829268,  -30.231707
     165, -142.230303,  -30.206061
     166, -142.650602,  -30.168675
     167, -143.065868,  -30.131737
     168, -143.476190,  -30.095238
     169, -143.881657,  -30.071006
     170, -144.282353,  -30.035294
     171, -144.725146,  -29.988304
     172, -145.162791,  -29.941860
     173, -145.595376,  -29.895954
     174, -146.045977,  -29.839080
     175, -146.537143,  -29.794286
     176, -147.022727,  -29.750000
     177, -147.502825,  -29.717514
     178, -148.000000,  -29.696629
     179, -148.491620,  -29.675978
     180, -149.000000,  -29.644444
     181, -149.502762,  -29.613260
     182, -150.000000,  -29.582418
     183, -150.491803,  -29.562842
     184, -151.000000,  -29.554348
     185, -151.502703,  -29.545946
     186, -152.000000,  -29.548387
     187, -152.491979,  -29.540107
     188, -153.000000,  -29.521277
     189, -153.502646,  -29.502646
     190, -154.042105,  -29.473684
     191, -154.596859,  -29.434555
     192, -155.145833,  -29.395833
     193, -155.689119,  -29.367876
     194, -156.226804,  -29.340206
     195, -156.758974,  -29.312821
     196, -157.285714,  -29.285714
     197, -157.827411,  -29.269036
     198, -158.363636,  -29.252525
     199, -158.894472,  -29.226131
     200, -159.420000,  -29.190000
     201, -159.940299,  -29.154229
     202, -160.455446,  -29.118812
     203, -160.965517,  -29.083744
     204, -161.470588,  -29.049020
     205, -161.970732,  -29.014634
     206, -162.466019,  -28.970874
     207, -162.956522,  -28.927536
     208, -163.442308,  -28.884615
     209, -163.923445,  -28.851675
     210, -164.400000,  -28.819048
     211, -164.872038,  -28.796209
     212, -165.339623,  -28.773585
     213, -165.802817,  -28.751174
     214, -166.280374,  -28.719626
     215, -166.753488,  -28.697674
     216, -167.222222,  -28.675926
     217, -167.686636,  -28.645161
     218, -168.146789,  -28.614679
     219, -168.621005,  -28.593607
     220, -169.090909,  -28.572727
     221, -169.574661,  -28.561086
     222, -170.072072,  -28.558559
     223, -170.565022,  -28.556054
     224, -171.053571,  -28.553571
     225, -171.555556,  -28.560000
     226, -172.053097,  -28.557522
     227, -172.563877,  -28.563877
     228, -173.070175,  -28.578947
     229, -173.572052,  -28.593886
     230, -174.069565,  -28.608696
     231, -174.562771,  -28.614719
     232, -175.051724,  -28.629310
     233, -175.536481,  -28.643777
     234, -176.017094,  -28.649573
     235, -176.493617,  -28.655319
     236, -176.966102,  -28.661017
     237, -177.451477,  -28.675105
     238, -177.932773,  -28.689076
     239, -178.410042,  -28.702929
     240, -178.883333,  -28.708333
     241, -179.352697,  -28.721992
     242, -179.818182,  -28.743802
     243, -180.279835,  -28.765432
     244, -180.737705,  -28.786885
     245, -181.191837,  -28.808163
     246, -181.658537,  -28.837398
     247, -182.121457,  -28.866397
     248, -182.580645,  -28.903226
     249, -183.036145,  -28.939759
