 paso,E_prom_acum,M_prom_acum
       1,   28.000000,   -6.000000
       2,   28.000000,   -7.000000
       3,   29.333333,   -6.666667
       4,   30.000000,   -6.500000
       5,   32.000000,   -6.800000
       6,   34.000000,   -7.333333
       7,   35.428571,   -7.714286
       8,   37.500000,   -7.750000
       9,   39.555556,   -8.000000
      10,   41.200000,   -8.200000
      11,   42.545455,   -8.545455
      12,   44.000000,   -8.666667
      13,   45.230769,   -8.615385
      14,   46.285714,   -8.428571
      15,   47.466667,   -8.133333
      16,   48.500000,   -8.000000
      17,   49.411765,   -7.764706
      18,   50.222222,   -7.555556
      19,   50.947368,   -7.368421
      20,   51.600000,   -7.300000
      21,   52.190476,   -7.142857
      22,   52.545455,   -6.909091
      23,   52.869565,   -6.608696
      24,   53.166667,   -6.333333
      25,   53.600000,   -6.160000
      26,   54.153846,   -5.923077
      27,   54.814815,   -5.777778
      28,   55.428571,   -5.571429
      29,   56.000000,   -5.448276
      30,   56.800000,   -5.400000
      31,   57.677419,   -5.419355
      32,   58.500000,   -5.500000
      33,   59.272727,   -5.575758
      34,   60.000000,   -5.705882
      35,   60.685714,   -5.771429
      36,   61.333333,   -5.833333
      37,   62.054054,   -5.945946
      38,   62.736842,   -6.052632
      39,   63.384615,   -6.102564
      40,   64.000000,   -6.200000
      41,   64.682927,   -6.341463
      42,   65.333333,   -6.428571
      43,   66.046512,   -6.465116
      44,   66.727273,   -6.500000
      45,   67.377778,   -6.488889
      46,   68.000000,   -6.521739
      47,   68.680851,   -6.595745
      48,   69.250000,   -6.708333
      49,   69.795918,   -6.775510
      50,   70.320000,   -6.800000
      51,   70.823529,   -6.823529
      52,   71.307692,   -6.846154
      53,   71.773585,   -6.905660
      54,   72.296296,   -6.925926
      55,   72.872727,   -6.909091
      56,   73.500000,   -6.857143
      57,   74.175439,   -6.842105
      58,   74.827586,   -6.862069
      59,   75.457627,   -6.847458
      60,   76.066667,   -6.833333
      61,   76.655738,   -6.786885
      62,   77.225806,   -6.709677
      63,   77.777778,   -6.634921
      64,   78.312500,   -6.562500
      65,   78.892308,   -6.461538
      66,   79.454545,   -6.333333
      67,   80.119403,   -6.179104
      68,   80.764706,   -6.058824
      69,   81.391304,   -5.971014
      70,   82.000000,   -5.914286
      71,   82.591549,   -5.887324
      72,   83.166667,   -5.833333
      73,   83.726027,   -5.780822
      74,   84.324324,   -5.756757
      75,   84.906667,   -5.733333
      76,   85.526316,   -5.736842
      77,   86.129870,   -5.740260
      78,   86.717949,   -5.769231
      79,   87.341772,   -5.822785
      80,   87.950000,   -5.850000
      81,   88.592593,   -5.901235
      82,   89.268293,   -5.975610
      83,   90.024096,   -6.024096
      84,   90.761905,   -6.047619
      85,   91.482353,   -6.070588
      86,   92.232558,   -6.069767
      87,   92.965517,   -6.045977
      88,   93.681818,   -6.022727
      89,   94.471910,   -5.977528
      90,   95.244444,   -5.933333
      91,   96.043956,   -5.912088
      92,   96.826087,   -5.869565
      93,   97.591398,   -5.827957
      94,   98.340426,   -5.808511
      95,   99.073684,   -5.768421
      96,   99.833333,   -5.750000
      97,  100.577320,   -5.752577
      98,  101.346939,   -5.775510
      99,  102.101010,   -5.797980
     100,  102.840000,   -5.820000
     101,  103.564356,   -5.821782
     102,  104.274510,   -5.823529
     103,  104.970874,   -5.844660
     104,  105.653846,   -5.846154
     105,  106.323810,   -5.866667
