 paso,E_prom_acum,M_prom_acum
       1,  -12.000000,    8.000000
       2,  -12.000000,    8.000000
       3,  -13.333333,    7.333333
       4,  -14.000000,    7.000000
       5,  -15.200000,    6.400000
       6,  -16.666667,    5.666667
       7,  -17.142857,    5.428571
       8,  -17.500000,    5.000000
       9,  -18.222222,    4.888889
      10,  -18.800000,    4.600000
      11,  -19.272727,    4.181818
      12,  -19.333333,    3.666667
      13,  -19.384615,    3.230769
      14,  -19.428571,    2.857143
      15,  -19.466667,    2.666667
      16,  -19.750000,    2.625000
      17,  -20.470588,    2.470588
      18,  -21.111111,    2.444444
      19,  -21.684211,    2.421053
      20,  -22.200000,    2.300000
      21,  -22.666667,    2.190476
      22,  -23.090909,    2.090909
      23,  -23.478261,    2.086957
      24,  -24.000000,    2.000000
      25,  -24.640000,    1.840000
      26,  -25.538462,    1.615385
      27,  -26.370370,    1.333333
      28,  -27.142857,    1.071429
      29,  -27.862069,    0.827586
      30,  -28.533333,    0.533333
      31,  -29.161290,    0.258065
      32,  -29.875000,    0.062500
      33,  -30.424242,   -0.060606
      34,  -31.058824,   -0.235294
      35,  -31.657143,   -0.457143
      36,  -32.444444,   -0.722222
      37,  -33.405405,   -0.918919
      38,  -34.315789,   -1.105263
      39,  -35.179487,   -1.230769
      40,  -36.000000,   -1.300000
      41,  -36.878049,   -1.317073
      42,  -37.714286,   -1.333333
      43,  -38.511628,   -1.348837
      44,  -39.272727,   -1.363636
      45,  -40.000000,   -1.377778
      46,  -40.695652,   -1.391304
      47,  -41.446809,   -1.446809
      48,  -42.166667,   -1.541667
      49,  -42.857143,   -1.673469
      50,  -43.520000,   -1.840000
      51,  -44.156863,   -2.039216
      52,  -44.769231,   -2.230769
      53,  -45.358491,   -2.415094
      54,  -46.000000,   -2.555556
      55,  -46.545455,   -2.727273
      56,  -47.071429,   -2.892857
      57,  -47.578947,   -3.052632
      58,  -48.068966,   -3.206897
      59,  -48.542373,   -3.389831
      60,  -49.066667,   -3.600000
      61,  -49.639344,   -3.770492
      62,  -50.193548,   -3.967742
      63,  -50.730159,   -4.158730
      64,  -51.312500,   -4.312500
      65,  -51.876923,   -4.461538
      66,  -52.484848,   -4.575758
      67,  -53.074627,   -4.686567
      68,  -53.647059,   -4.823529
      69,  -54.260870,   -4.985507
      70,  -54.857143,   -5.114286
      71,  -55.436620,   -5.267606
      72,  -56.055556,   -5.444444
      73,  -56.657534,   -5.616438
      74,  -57.243243,   -5.756757
      75,  -57.813333,   -5.893333
      76,  -58.421053,   -6.052632
      77,  -59.012987,   -6.181818
      78,  -59.589744,   -6.282051
      79,  -60.151899,   -6.379747
      80,  -60.700000,   -6.475000
      81,  -61.283951,   -6.592593
      82,  -61.804878,   -6.682927
