 paso,E_prom_acum,M_prom_acum
       1,  -40.000000,  -36.000000
       2,  -44.000000,  -35.000000
       3,  -45.333333,  -35.333333
       4,  -46.000000,  -36.000000
       5,  -47.200000,  -36.800000
       6,  -48.000000,  -37.000000
       7,  -49.142857,  -36.857143
       8,  -49.500000,  -36.500000
       9,  -50.222222,  -36.444444
      10,  -51.200000,  -36.600000
      11,  -51.636364,  -36.545455
      12,  -52.000000,  -36.500000
      13,  -52.923077,  -36.307692
      14,  -54.000000,  -36.285714
      15,  -54.933333,  -36.266667
      16,  -56.000000,  -36.125000
      17,  -56.941176,  -36.000000
      18,  -57.777778,  -35.888889
      19,  -58.526316,  -35.894737
      20,  -59.400000,  -35.800000
      21,  -60.380952,  -35.809524
      22,  -61.272727,  -35.818182
      23,  -62.086957,  -35.913043
      24,  -62.833333,  -36.000000
      25,  -63.520000,  -36.080000
      26,  -64.153846,  -36.153846
      27,  -64.888889,  -36.296296
      28,  -65.571429,  -36.428571
      29,  -66.068966,  -36.482759
      30,  -66.400000,  -36.466667
      31,  -66.709677,  -36.516129
      32,  -67.125000,  -36.625000
      33,  -67.393939,  -36.787879
      34,  -67.647059,  -36.882353
      35,  -68.000000,  -36.914286
      36,  -68.444444,  -37.000000
      37,  -69.081081,  -37.027027
      38,  -69.684211,  -37.052632
      39,  -70.256410,  -37.076923
      40,  -70.700000,  -37.150000
      41,  -71.219512,  -37.268293
      42,  -71.714286,  -37.380952
      43,  -72.279070,  -37.441860
      44,  -72.818182,  -37.454545
      45,  -73.422222,  -37.511111
      46,  -74.000000,  -37.608696
      47,  -74.553191,  -37.659574
      48,  -75.083333,  -37.708333
      49,  -75.591837,  -37.714286
      50,  -76.080000,  -37.720000
      51,  -76.627451,  -37.764706
      52,  -77.153846,  -37.769231
      53,  -77.735849,  -37.811321
      54,  -78.370370,  -37.814815
      55,  -79.054545,  -37.781818
      56,  -79.714286,  -37.714286
      57,  -80.421053,  -37.614035
      58,  -81.103448,  -37.517241
      59,  -81.762712,  -37.389831
      60,  -82.400000,  -37.266667
      61,  -83.016393,  -37.180328
      62,  -83.677419,  -37.064516
      63,  -84.317460,  -36.920635
      64,  -85.000000,  -36.812500
      65,  -85.723077,  -36.738462
      66,  -86.424242,  -36.666667
      67,  -87.104478,  -36.626866
      68,  -87.823529,  -36.617647
      69,  -88.579710,  -36.637681
      70,  -89.314286,  -36.628571
      71,  -90.028169,  -36.619718
      72,  -90.777778,  -36.583333
      73,  -91.506849,  -36.547945
      74,  -92.216216,  -36.513514
      75,  -93.013333,  -36.506667
      76,  -93.842105,  -36.473684
      77,  -94.753247,  -36.415584
      78,  -95.641026,  -36.384615
      79,  -96.556962,  -36.329114
      80,  -97.450000,  -36.275000
      81,  -98.320988,  -36.197531
      82,  -99.170732,  -36.121951
      83, -100.000000,  -36.048193
      84, -100.809524,  -35.976190
      85, -101.647059,  -35.929412
      86, -102.465116,  -35.883721
      87, -103.264368,  -35.862069
      88, -104.000000,  -35.818182
      89, -104.808989,  -35.797753
      90, -105.644444,  -35.755556
      91, -106.461538,  -35.714286
      92, -107.260870,  -35.695652
      93, -108.043011,  -35.677419
      94, -108.851064,  -35.680851
      95, -109.600000,  -35.705263
      96, -110.333333,  -35.729167
      97, -111.051546,  -35.752577
      98, -111.755102,  -35.755102
      99, -112.444444,  -35.757576
     100, -113.120000,  -35.760000
     101, -113.782178,  -35.782178
     102, -114.470588,  -35.784314
     103, -115.106796,  -35.766990
     104, -115.730769,  -35.769231
     105, -116.342857,  -35.752381
     106, -116.943396,  -35.735849
     107, -117.495327,  -35.700935
     108, -118.074074,  -35.685185
     109, -118.605505,  -35.651376
     110, -119.163636,  -35.636364
     111, -119.747748,  -35.639640
     112, -120.321429,  -35.642857
     113, -120.884956,  -35.628319
     114, -121.438596,  -35.631579
     115, -122.017391,  -35.617391
     116, -122.586207,  -35.586207
     117, -123.179487,  -35.538462
     118, -123.796610,  -35.508475
     119, -124.403361,  -35.478992
     120, -125.000000,  -35.433333
     121, -125.586777,  -35.388430
     122, -126.163934,  -35.360656
     123, -126.731707,  -35.333333
     124, -127.290323,  -35.306452
     125, -127.840000,  -35.280000
     126, -128.412698,  -35.238095
     127, -128.976378,  -35.196850
     128, -129.531250,  -35.156250
     129, -130.108527,  -35.131783
     130, -130.676923,  -35.123077
     131, -131.236641,  -35.114504
     132, -131.787879,  -35.090909
     133, -132.330827,  -35.067669
     134, -132.865672,  -35.044776
     135, -133.392593,  -35.022222
     136, -133.941176,  -34.985294
     137, -134.510949,  -34.934307
     138, -135.072464,  -34.884058
     139, -135.625899,  -34.820144
     140, -136.171429,  -34.742857
     141, -136.765957,  -34.680851
     142, -137.352113,  -34.619718
