 paso,E_prom_acum,M_prom_acum
       1, -100.000000,   10.000000
       2, -102.000000,    9.000000
       3, -102.666667,    8.000000
       4, -103.000000,    8.000000
       5, -103.200000,    8.400000
       6, -103.333333,    8.666667
       7, -104.000000,    8.571429
       8, -104.500000,    8.750000
       9, -104.888889,    8.888889
      10, -105.200000,    9.200000
      11, -105.454545,    9.636364
      12, -105.666667,   10.000000
      13, -105.846154,   10.153846
      14, -106.000000,   10.285714
      15, -106.400000,   10.266667
      16, -106.750000,   10.250000
      17, -107.058824,   10.352941
      18, -107.333333,   10.555556
      19, -107.789474,   10.631579
      20, -108.200000,   10.700000
      21, -108.380952,   10.666667
      22, -108.545455,   10.727273
      23, -108.695652,   10.782609
      24, -109.166667,   10.916667
      25, -109.600000,   11.120000
      26, -110.000000,   11.230769
      27, -110.518519,   11.259259
      28, -111.142857,   11.357143
      29, -111.862069,   11.379310
      30, -112.533333,   11.333333
      31, -113.161290,   11.290323
      32, -113.750000,   11.187500
      33, -114.303030,   11.030303
      34, -114.941176,   10.941176
      35, -115.542857,   10.914286
      36, -116.111111,   10.888889
      37, -116.756757,   10.918919
      38, -117.368421,   10.894737
      39, -117.846154,   10.820513
      40, -118.300000,   10.750000
      41, -118.731707,   10.634146
      42, -119.142857,   10.476190
      43, -119.534884,   10.325581
      44, -119.909091,   10.227273
      45, -120.266667,   10.177778
      46, -120.608696,   10.086957
      47, -120.936170,   10.000000
      48, -121.250000,    9.875000
      49, -121.551020,    9.795918
      50, -121.760000,    9.680000
      51, -122.039216,    9.607843
      52, -122.307692,    9.576923
      53, -122.566038,    9.547170
      54, -122.814815,    9.555556
      55, -123.054545,    9.563636
      56, -123.285714,    9.607143
      57, -123.578947,    9.614035
      58, -123.862069,    9.620690
      59, -124.135593,    9.627119
      60, -124.400000,    9.600000
      61, -124.655738,    9.573770
      62, -124.903226,    9.516129
      63, -125.142857,    9.460317
      64, -125.375000,    9.406250
      65, -125.600000,    9.353846
      66, -125.818182,    9.303030
      67, -126.029851,    9.253731
      68, -126.294118,    9.235294
      69, -126.550725,    9.246377
      70, -126.800000,    9.257143
      71, -127.042254,    9.267606
      72, -127.333333,    9.305556
      73, -127.616438,    9.369863
      74, -127.891892,    9.432432
      75, -128.160000,    9.493333
      76, -128.368421,    9.578947
      77, -128.571429,    9.662338
      78, -128.769231,    9.717949
      79, -129.012658,    9.797468
      80, -129.300000,    9.900000
      81, -129.580247,    9.975309
      82, -129.853659,   10.024390
      83, -130.120482,   10.096386
      84, -130.428571,   10.142857
      85, -130.729412,   10.211765
      86, -131.023256,   10.279070
      87, -131.356322,   10.321839
      88, -131.681818,   10.340909
      89, -132.044944,   10.337079
      90, -132.355556,   10.311111
      91, -132.659341,   10.285714
      92, -132.956522,   10.239130
      93, -133.247312,   10.215054
      94, -133.531915,   10.212766
      95, -133.810526,   10.210526
      96, -134.083333,   10.208333
      97, -134.350515,   10.206186
      98, -134.612245,   10.183673
      99, -134.868687,   10.181818
     100, -135.160000,   10.160000
     101, -135.445545,   10.158416
     102, -135.764706,   10.176471
     103, -136.038835,   10.174757
     104, -136.307692,   10.192308
     105, -136.571429,   10.228571
     106, -136.830189,   10.283019
     107, -137.046729,   10.317757
     108, -137.259259,   10.351852
     109, -137.467890,   10.366972
     110, -137.709091,   10.363636
     111, -137.945946,   10.378378
     112, -138.178571,   10.375000
     113, -138.407080,   10.389381
     114, -138.631579,   10.385965
     115, -138.852174,   10.400000
     116, -139.068966,   10.396552
     117, -139.282051,   10.393162
     118, -139.457627,   10.406780
     119, -139.630252,   10.420168
     120, -139.833333,   10.416667
     121, -140.099174,   10.396694
     122, -140.360656,   10.377049
     123, -140.617886,   10.357724
     124, -140.870968,   10.322581
     125, -141.152000,   10.304000
     126, -141.428571,   10.285714
     127, -141.700787,   10.251969
     128, -141.968750,   10.218750
     129, -142.232558,   10.170543
     130, -142.492308,   10.138462
     131, -142.748092,   10.122137
     132, -143.000000,   10.106061
     133, -143.248120,   10.090226
     134, -143.492537,   10.059701
     135, -143.733333,   10.044444
     136, -143.970588,   10.029412
     137, -144.204380,   10.029197
     138, -144.434783,   10.014493
     139, -144.661871,    9.985612
     140, -144.885714,    9.957143
     141, -145.106383,    9.929078
     142, -145.323944,    9.901408
     143, -145.538462,    9.874126
     144, -145.777778,    9.861111
     145, -146.013793,    9.848276
     146, -146.246575,    9.835616
