 paso,E_prom_acum,M_prom_acum
       1,   36.000000,   -4.000000
       2,   36.000000,   -5.000000
       3,   34.666667,   -6.000000
       4,   34.000000,   -7.000000
       5,   33.600000,   -8.000000
       6,   33.333333,   -9.000000
       7,   32.571429,   -9.428571
       8,   32.000000,   -9.500000
       9,   31.111111,   -9.777778
      10,   30.400000,   -9.800000
      11,   29.818182,   -9.818182
      12,   29.333333,   -9.833333
      13,   28.923077,   -9.846154
      14,   28.571429,  -10.000000
      15,   28.266667,  -10.133333
      16,   28.000000,  -10.375000
      17,   27.529412,  -10.470588
      18,   27.111111,  -10.444444
      19,   26.736842,  -10.421053
      20,   26.400000,  -10.400000
      21,   26.095238,  -10.380952
      22,   25.818182,  -10.363636
      23,   25.565217,  -10.347826
      24,   25.166667,  -10.416667
      25,   24.480000,  -10.560000
      26,   23.846154,  -10.615385
      27,   23.259259,  -10.592593
      28,   22.571429,  -10.500000
      29,   21.931034,  -10.344828
      30,   21.333333,  -10.200000
      31,   20.774194,  -10.129032
      32,   20.250000,  -10.062500
      33,   19.757576,  -10.000000
      34,   19.176471,  -10.000000
      35,   18.628571,   -9.942857
      36,   18.111111,   -9.888889
      37,   17.621622,   -9.891892
      38,   17.157895,   -9.947368
      39,   16.717949,   -9.948718
      40,   16.300000,   -9.900000
      41,   15.902439,   -9.902439
      42,   15.523810,   -9.904762
      43,   15.162791,   -9.906977
      44,   14.818182,   -9.909091
      45,   14.400000,   -9.955556
      46,   13.913043,  -10.043478
      47,   13.446809,  -10.085106
      48,   13.000000,  -10.166667
      49,   12.571429,  -10.244898
      50,   12.080000,  -10.280000
      51,   11.607843,  -10.274510
      52,   11.076923,  -10.230769
      53,   10.566038,  -10.226415
      54,   10.074074,  -10.222222
      55,    9.600000,  -10.218182
      56,    9.071429,  -10.250000
      57,    8.561404,  -10.315789
      58,    8.068966,  -10.344828
      59,    7.593220,  -10.406780
      60,    7.000000,  -10.433333
      61,    6.426230,  -10.491803
      62,    5.870968,  -10.516129
      63,    5.333333,  -10.507937
      64,    4.750000,  -10.531250
      65,    4.184615,  -10.553846
      66,    3.636364,  -10.545455
      67,    3.104478,  -10.507463
      68,    2.588235,  -10.470588
