 paso,E_prom_acum,M_prom_acum
       1,  -68.000000,   24.000000
       2,  -66.000000,   23.000000
       3,  -65.333333,   22.666667
       4,  -65.000000,   22.500000
       5,  -64.000000,   22.000000
       6,  -62.000000,   21.333333
       7,  -60.571429,   20.857143
       8,  -59.500000,   20.250000
       9,  -58.666667,   20.000000
      10,  -58.000000,   19.600000
      11,  -57.090909,   19.454545
      12,  -56.333333,   19.333333
      13,  -55.692308,   19.076923
      14,  -55.428571,   19.000000
      15,  -55.200000,   18.800000
      16,  -55.000000,   18.750000
      17,  -55.058824,   18.588235
      18,  -55.111111,   18.555556
      19,  -55.157895,   18.526316
      20,  -55.200000,   18.500000
      21,  -55.238095,   18.571429
      22,  -55.272727,   18.545455
      23,  -55.304348,   18.434783
      24,  -55.166667,   18.416667
      25,  -54.880000,   18.480000
      26,  -54.615385,   18.538462
      27,  -54.518519,   18.518519
      28,  -54.428571,   18.428571
      29,  -54.344828,   18.344828
      30,  -54.266667,   18.266667
      31,  -54.193548,   18.129032
      32,  -53.875000,   17.937500
      33,  -53.454545,   17.696970
      34,  -53.058824,   17.529412
      35,  -52.685714,   17.371429
      36,  -52.333333,   17.166667
      37,  -52.000000,   16.972973
      38,  -51.684211,   16.789474
      39,  -51.282051,   16.564103
      40,  -50.900000,   16.300000
      41,  -50.536585,   16.048780
      42,  -50.190476,   15.857143
      43,  -49.767442,   15.720930
      44,  -49.363636,   15.545455
      45,  -48.977778,   15.422222
      46,  -48.608696,   15.304348
      47,  -48.255319,   15.191489
      48,  -47.916667,   15.083333
      49,  -47.591837,   14.979592
      50,  -47.280000,   14.880000
      51,  -46.901961,   14.823529
      52,  -46.461538,   14.807692
      53,  -46.037736,   14.754717
      54,  -45.629630,   14.703704
      55,  -45.163636,   14.618182
      56,  -44.714286,   14.500000
      57,  -44.210526,   14.350877
      58,  -43.724138,   14.241379
      59,  -43.254237,   14.169492
      60,  -42.733333,   14.133333
      61,  -42.163934,   14.065574
      62,  -41.612903,   14.000000
      63,  -41.079365,   13.904762
      64,  -40.500000,   13.843750
      65,  -39.876923,   13.815385
      66,  -39.272727,   13.787879
      67,  -38.626866,   13.791045
      68,  -37.941176,   13.764706
      69,  -37.275362,   13.739130
      70,  -36.628571,   13.714286
      71,  -36.000000,   13.718310
      72,  -35.388889,   13.722222
      73,  -34.739726,   13.698630
      74,  -34.108108,   13.675676
      75,  -33.493333,   13.680000
      76,  -32.894737,   13.657895
      77,  -32.207792,   13.610390
      78,  -31.589744,   13.538462
      79,  -30.987342,   13.443038
      80,  -30.400000,   13.375000
      81,  -29.777778,   13.333333
      82,  -29.170732,   13.292683
      83,  -28.530120,   13.277108
      84,  -27.857143,   13.285714
      85,  -27.152941,   13.270588
      86,  -26.465116,   13.255814
      87,  -25.793103,   13.241379
      88,  -25.136364,   13.250000
      89,  -24.494382,   13.258427
      90,  -23.866667,   13.288889
      91,  -23.252747,   13.318681
      92,  -22.695652,   13.369565
      93,  -22.150538,   13.397849
      94,  -21.617021,   13.446809
