 paso,E_prom_acum,M_prom_acum
       1,  -20.000000,  -16.000000
       2,  -20.000000,  -16.000000
       3,  -20.000000,  -16.000000
       4,  -20.000000,  -15.500000
       5,  -19.200000,  -15.600000
       6,  -18.000000,  -16.000000
       7,  -16.571429,  -16.571429
       8,  -15.000000,  -17.250000
       9,  -13.333333,  -18.000000
      10,  -12.000000,  -18.400000
      11,  -10.181818,  -18.545455
      12,   -8.666667,  -18.500000
      13,   -7.076923,  -18.307692
      14,   -5.142857,  -18.285714
      15,   -3.466667,  -18.266667
      16,   -1.750000,  -18.125000
      17,   -0.235294,  -18.117647
      18,    1.333333,  -18.000000
      19,    2.736842,  -17.894737
      20,    4.000000,  -17.900000
      21,    4.761905,  -18.000000
      22,    5.454545,  -18.090909
      23,    6.086957,  -18.086957
      24,    6.833333,  -18.000000
      25,    7.520000,  -17.920000
      26,    8.153846,  -17.769231
      27,    8.888889,  -17.703704
      28,    9.714286,  -17.714286
      29,   10.482759,  -17.655172
      30,   11.200000,  -17.533333
      31,   11.870968,  -17.354839
      32,   12.625000,  -17.125000
      33,   13.454545,  -16.848485
      34,   14.235294,  -16.529412
      35,   14.971429,  -16.285714
      36,   15.666667,  -16.000000
      37,   16.324324,  -15.729730
      38,   16.947368,  -15.526316
      39,   17.435897,  -15.384615
      40,   17.900000,  -15.250000
      41,   18.341463,  -15.170732
      42,   18.952381,  -15.142857
      43,   19.441860,  -15.069767
      44,   19.909091,  -14.954545
      45,   20.444444,  -14.800000
      46,   20.956522,  -14.695652
      47,   21.531915,  -14.553191
      48,   22.000000,  -14.375000
      49,   22.448980,  -14.204082
      50,   22.880000,  -14.040000
      51,   23.294118,  -13.882353
      52,   23.846154,  -13.769231
      53,   24.528302,  -13.622642
      54,   25.185185,  -13.444444
      55,   25.818182,  -13.309091
      56,   26.500000,  -13.214286
      57,   27.228070,  -13.087719
      58,   27.862069,  -13.000000
      59,   28.474576,  -12.949153
      60,   29.066667,  -12.900000
      61,   29.639344,  -12.852459
      62,   30.193548,  -12.806452
      63,   30.730159,  -12.761905
      64,   31.312500,  -12.687500
      65,   31.876923,  -12.584615
      66,   32.424242,  -12.515152
      67,   32.955224,  -12.477612
      68,   33.470588,  -12.441176
      69,   33.971014,  -12.405797
      70,   34.457143,  -12.400000
      71,   34.929577,  -12.366197
      72,   35.388889,  -12.333333
      73,   35.890411,  -12.273973
      74,   36.486486,  -12.243243
      75,   37.013333,  -12.186667
      76,   37.578947,  -12.105263
      77,   38.129870,  -12.025974
      78,   38.666667,  -11.948718
      79,   39.139241,  -11.848101
      80,   39.600000,  -11.750000
      81,   40.049383,  -11.679012
      82,   40.487805,  -11.609756
      83,   40.915663,  -11.518072
      84,   41.380952,  -11.404762
      85,   41.835294,  -11.270588
      86,   42.325581,  -11.162791
      87,   42.804598,  -11.080460
      88,   43.272727,  -11.022727
      89,   43.775281,  -10.943820
      90,   44.355556,  -10.888889
      91,   44.879121,  -10.857143
      92,   45.391304,  -10.847826
      93,   45.892473,  -10.838710
      94,   46.468085,  -10.808511
      95,   47.031579,  -10.800000
      96,   47.666667,  -10.812500
      97,   48.371134,  -10.804124
      98,   49.061224,  -10.795918
      99,   49.777778,  -10.808081
     100,   50.480000,  -10.800000
     101,   51.168317,  -10.792079
     102,   51.843137,  -10.803922
     103,   52.504854,  -10.834951
     104,   53.153846,  -10.884615
     105,   53.828571,  -10.914286
     106,   54.490566,  -10.962264
     107,   55.140187,  -11.028037
     108,   55.777778,  -11.074074
     109,   56.403670,  -11.119266
     110,   57.054545,  -11.181818
     111,   57.693694,  -11.261261
     112,   58.357143,  -11.321429
     113,   59.008850,  -11.398230
     114,   59.684211,  -11.491228
     115,   60.347826,  -11.582609
     116,   61.000000,  -11.689655
     117,   61.675214,  -11.777778
     118,   62.338983,  -11.864407
     119,   62.991597,  -11.949580
     120,   63.700000,  -12.016667
     121,   64.462810,  -12.099174
     122,   65.213115,  -12.180328
     123,   65.983740,  -12.243902
     124,   66.741935,  -12.290323
     125,   67.488000,  -12.352000
     126,   68.190476,  -12.396825
     127,   68.881890,  -12.440945
     128,   69.531250,  -12.468750
     129,   70.139535,  -12.480620
     130,   70.738462,  -12.492308
     131,   71.328244,  -12.519084
     132,   71.909091,  -12.530303
     133,   72.481203,  -12.556391
     134,   73.104478,  -12.597015
     135,   73.718519,  -12.651852
     136,   74.352941,  -12.691176
     137,   74.978102,  -12.729927
     138,   75.623188,  -12.782609
     139,   76.258993,  -12.848921
     140,   76.914286,  -12.900000
     141,   77.588652,  -12.964539
     142,   78.281690,  -13.042254
     143,   78.993007,  -13.132867
     144,   79.694444,  -13.236111
     145,   80.413793,  -13.324138
     146,   81.095890,  -13.397260
     147,   81.795918,  -13.482993
     148,   82.540541,  -13.581081
     149,   83.275168,  -13.691275
     150,   84.000000,  -13.800000
     151,   84.715232,  -13.907285
     152,   85.421053,  -14.013158
     153,   86.117647,  -14.130719
