 paso,E_prom_acum,M_prom_acum
       1,  -56.000000,   64.000000
       2,  -56.000000,   63.000000
       3,  -56.000000,   63.333333
       4,  -56.000000,   64.000000
       5,  -56.000000,   64.800000
       6,  -56.000000,   65.333333
       7,  -56.000000,   65.428571
       8,  -56.000000,   65.500000
       9,  -56.000000,   65.777778
      10,  -56.400000,   66.200000
      11,  -57.090909,   66.363636
      12,  -57.666667,   66.500000
      13,  -58.153846,   66.461538
      14,  -58.571429,   66.428571
      15,  -59.200000,   66.533333
      16,  -59.750000,   66.625000
      17,  -60.235294,   66.823529
      18,  -60.888889,   66.888889
      19,  -61.473684,   66.842105
      20,  -62.200000,   66.900000
      21,  -62.857143,   66.952381
      22,  -63.636364,   67.090909
      23,  -64.347826,   67.217391
      24,  -65.166667,   67.250000
      25,  -65.920000,   67.200000
      26,  -66.615385,   67.153846
      27,  -67.407407,   67.037037
      28,  -68.428571,   67.000000
      29,  -69.655172,   66.896552
      30,  -70.666667,   66.866667
      31,  -71.612903,   66.903226
      32,  -72.500000,   66.937500
      33,  -73.333333,   66.909091
      34,  -74.117647,   66.882353
      35,  -74.857143,   66.857143
      36,  -75.666667,   66.777778
      37,  -76.432432,   66.702703
      38,  -77.052632,   66.684211
      39,  -77.641026,   66.717949
      40,  -78.200000,   66.700000
      41,  -78.926829,   66.634146
      42,  -79.714286,   66.523810
      43,  -80.465116,   66.372093
      44,  -81.272727,   66.272727
      45,  -82.222222,   66.133333
      46,  -83.130435,   66.000000
      47,  -84.085106,   65.914894
      48,  -85.000000,   65.833333
      49,  -85.877551,   65.795918
      50,  -86.720000,   65.800000
      51,  -87.529412,   65.764706
      52,  -88.307692,   65.769231
      53,  -89.207547,   65.811321
      54,  -90.074074,   65.814815
      55,  -90.981818,   65.854545
      56,  -91.928571,   65.928571
      57,  -92.842105,   66.035088
      58,  -93.724138,   66.172414
      59,  -94.576271,   66.338983
      60,  -95.466667,   66.466667
      61,  -96.327869,   66.557377
      62,  -97.161290,   66.677419
      63,  -98.031746,   66.761905
      64,  -98.875000,   66.812500
      65,  -99.692308,   66.861538
      66, -100.484848,   66.878788
      67, -101.313433,   66.925373
      68, -102.117647,   66.970588
      69, -102.898551,   67.014493
      70, -103.657143,   67.057143
      71, -104.394366,   67.098592
      72, -105.111111,   67.138889
      73, -105.808219,   67.178082
      74, -106.486486,   67.243243
      75, -107.200000,   67.280000
      76, -107.894737,   67.342105
      77, -108.571429,   67.402597
      78, -109.230769,   67.461538
      79, -109.924051,   67.493671
      80, -110.650000,   67.550000
      81, -111.358025,   67.604938
      82, -112.048780,   67.682927
      83, -112.722892,   67.734940
      84, -113.380952,   67.809524
      85, -114.070588,   67.858824
      86, -114.744186,   67.906977
      87, -115.494253,   67.931034
      88, -116.272727,   67.977273
      89, -117.033708,   68.022472
      90, -117.822222,   68.088889
