 paso,E_prom_acum,M_prom_acum
       1,   12.000000,   24.000000
       2,   12.000000,   24.000000
       3,   12.000000,   23.333333
       4,   12.000000,   23.000000
       5,   12.000000,   23.200000
       6,   12.000000,   23.000000
       7,   12.000000,   22.857143
       8,   11.500000,   23.000000
       9,   11.111111,   23.111111
      10,   10.800000,   23.200000
      11,    9.818182,   23.090909
      12,    9.000000,   23.000000
      13,    8.307692,   22.769231
      14,    7.714286,   22.714286
      15,    7.200000,   22.800000
      16,    6.250000,   23.000000
      17,    5.176471,   23.058824
      18,    4.222222,   23.111111
      19,    3.368421,   23.052632
      20,    2.600000,   22.900000
      21,    1.904762,   22.761905
      22,    1.272727,   22.545455
      23,    0.695652,   22.347826
      24,    0.166667,   22.166667
      25,   -0.480000,   22.080000
      26,   -1.230769,   21.923077
      27,   -1.925926,   21.777778
      28,   -2.857143,   21.714286
      29,   -3.724138,   21.586207
      30,   -4.533333,   21.466667
      31,   -5.419355,   21.419355
      32,   -6.250000,   21.375000
      33,   -7.030303,   21.333333
      34,   -7.764706,   21.352941
      35,   -8.571429,   21.428571
      36,   -9.444444,   21.444444
      37,  -10.270270,   21.459459
      38,  -11.052632,   21.526316
      39,  -11.897436,   21.641026
      40,  -12.800000,   21.700000
      41,  -13.658537,   21.804878
      42,  -14.476190,   21.904762
      43,  -15.255814,   22.000000
      44,  -16.090909,   22.136364
      45,  -16.888889,   22.222222
      46,  -17.652174,   22.304348
      47,  -18.468085,   22.340426
      48,  -19.250000,   22.416667
      49,  -20.000000,   22.489796
      50,  -20.720000,   22.560000
      51,  -21.411765,   22.666667
      52,  -22.076923,   22.769231
      53,  -22.792453,   22.905660
      54,  -23.481481,   23.074074
      55,  -24.145455,   23.200000
      56,  -24.785714,   23.285714
      57,  -25.403509,   23.368421
      58,  -26.068966,   23.482759
      59,  -26.711864,   23.593220
      60,  -27.333333,   23.666667
      61,  -28.000000,   23.770492
      62,  -28.709677,   23.838710
      63,  -29.460317,   23.936508
      64,  -30.250000,   24.062500
      65,  -31.015385,   24.215385
      66,  -31.757576,   24.333333
      67,  -32.477612,   24.447761
      68,  -33.176471,   24.588235
      69,  -33.855072,   24.724638
      70,  -34.571429,   24.828571
      71,  -35.380282,   24.957746
      72,  -36.166667,   25.083333
      73,  -36.931507,   25.205479
      74,  -37.729730,   25.297297
      75,  -38.506667,   25.413333
      76,  -39.315789,   25.500000
      77,  -40.103896,   25.584416
      78,  -40.871795,   25.641026
      79,  -41.670886,   25.670886
      80,  -42.450000,   25.700000
      81,  -43.209877,   25.728395
      82,  -43.951220,   25.780488
      83,  -44.722892,   25.855422
      84,  -45.476190,   25.904762
      85,  -46.211765,   25.952941
      86,  -46.930233,   26.000000
      87,  -47.632184,   26.045977
      88,  -48.363636,   26.113636
      89,  -49.078652,   26.179775
      90,  -49.822222,   26.266667
      91,  -50.593407,   26.329670
      92,  -51.347826,   26.413043
      93,  -52.129032,   26.473118
      94,  -52.936170,   26.553191
      95,  -53.726316,   26.631579
      96,  -54.541667,   26.729167
