 paso,E_prom_acum,M_prom_acum
       1,   24.000000,  -46.000000
       2,   24.000000,  -47.000000
       3,   22.666667,  -48.000000
       4,   22.000000,  -48.000000
       5,   21.600000,  -48.000000
       6,   21.333333,  -48.000000
       7,   21.142857,  -48.000000
       8,   21.000000,  -48.250000
       9,   20.888889,  -48.444444
      10,   20.800000,  -48.400000
      11,   20.727273,  -48.363636
      12,   20.333333,  -48.500000
      13,   19.692308,  -48.769231
      14,   19.142857,  -48.857143
      15,   18.133333,  -48.800000
      16,   17.250000,  -48.750000
      17,   16.000000,  -48.823529
      18,   14.666667,  -49.000000
      19,   13.473684,  -49.052632
      20,   12.200000,  -49.200000
      21,   10.857143,  -49.238095
      22,    9.636364,  -49.272727
      23,    8.521739,  -49.217391
      24,    7.333333,  -49.083333
      25,    6.080000,  -49.040000
      26,    4.923077,  -48.923077
      27,    3.851852,  -48.740741
      28,    2.857143,  -48.642857
      29,    1.793103,  -48.620690
      30,    0.800000,  -48.600000
      31,   -0.258065,  -48.645161
      32,   -1.500000,  -48.625000
      33,   -2.787879,  -48.545455
      34,   -4.000000,  -48.411765
      35,   -5.257143,  -48.228571
      36,   -6.666667,  -48.111111
      37,   -8.000000,  -48.000000
      38,   -9.263158,  -47.947368
      39,  -10.461538,  -47.846154
      40,  -11.600000,  -47.750000
      41,  -12.682927,  -47.658537
      42,  -13.714286,  -47.571429
      43,  -14.790698,  -47.534884
      44,  -15.818182,  -47.545455
      45,  -16.888889,  -47.511111
      46,  -17.913043,  -47.521739
      47,  -18.893617,  -47.489362
      48,  -19.833333,  -47.458333
      49,  -20.653061,  -47.387755
      50,  -21.440000,  -47.360000
      51,  -22.274510,  -47.372549
      52,  -23.230769,  -47.346154
      53,  -24.150943,  -47.320755
      54,  -25.111111,  -47.333333
      55,  -26.109091,  -47.381818
      56,  -27.071429,  -47.392857
      57,  -28.000000,  -47.403509
      58,  -28.827586,  -47.448276
      59,  -29.627119,  -47.491525
      60,  -30.400000,  -47.500000
      61,  -31.147541,  -47.508197
      62,  -31.935484,  -47.483871
      63,  -32.698413,  -47.460317
      64,  -33.500000,  -47.406250
      65,  -34.276923,  -47.384615
      66,  -35.030303,  -47.363636
      67,  -35.761194,  -47.313433
      68,  -36.470588,  -47.264706
      69,  -37.159420,  -47.217391
      70,  -37.828571,  -47.142857
      71,  -38.478873,  -47.042254
      72,  -39.111111,  -46.916667
      73,  -39.780822,  -46.821918
      74,  -40.432432,  -46.702703
      75,  -41.120000,  -46.560000
      76,  -41.789474,  -46.421053
      77,  -42.441558,  -46.259740
      78,  -43.076923,  -46.128205
      79,  -43.746835,  -46.025316
      80,  -44.400000,  -45.925000
      81,  -45.037037,  -45.827160
      82,  -45.658537,  -45.731707
      83,  -46.265060,  -45.614458
      84,  -46.857143,  -45.476190
      85,  -47.435294,  -45.341176
      86,  -48.046512,  -45.232558
      87,  -48.643678,  -45.126437
      88,  -49.318182,  -45.045455
      89,  -49.977528,  -44.966292
      90,  -50.622222,  -44.911111
      91,  -51.252747,  -44.835165
      92,  -51.869565,  -44.739130
      93,  -52.516129,  -44.623656
      94,  -53.191489,  -44.489362
      95,  -53.852632,  -44.378947
      96,  -54.500000,  -44.250000
      97,  -55.134021,  -44.144330
      98,  -55.836735,  -44.020408
      99,  -56.484848,  -43.878788
     100,  -57.120000,  -43.720000
     101,  -57.742574,  -43.564356
     102,  -58.352941,  -43.411765
     103,  -58.951456,  -43.262136
     104,  -59.538462,  -43.115385
     105,  -60.114286,  -42.971429
     106,  -60.679245,  -42.849057
     107,  -61.233645,  -42.710280
     108,  -61.777778,  -42.555556
     109,  -62.311927,  -42.403670
     110,  -62.836364,  -42.254545
     111,  -63.351351,  -42.090090
     112,  -63.892857,  -41.910714
     113,  -64.424779,  -41.752212
     114,  -64.947368,  -41.578947
     115,  -65.460870,  -41.408696
     116,  -66.000000,  -41.224138
     117,  -66.529915,  -41.042735
     118,  -67.050847,  -40.864407
     119,  -67.563025,  -40.705882
     120,  -68.100000,  -40.566667
     121,  -68.628099,  -40.446281
     122,  -69.147541,  -40.344262
     123,  -69.658537,  -40.227642
     124,  -70.193548,  -40.096774
     125,  -70.720000,  -39.952000
     126,  -71.238095,  -39.809524
     127,  -71.779528,  -39.653543
     128,  -72.343750,  -39.484375
     129,  -72.899225,  -39.333333
     130,  -73.446154,  -39.184615
     131,  -73.984733,  -39.038168
     132,  -74.515152,  -38.909091
     133,  -75.037594,  -38.781955
     134,  -75.522388,  -38.671642
     135,  -76.059259,  -38.577778
